PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,Control_detected_n,Control_total_n,Control_detection_rate,Short_detected_n,Short_total_n,Short_detection_rate,Long_detected_n,Long_total_n,Long_detection_rate,In_detection_analysis_universe
P13798,APEH,Acylamino-acid-releasing enzyme,ACPH_HUMAN,0.9540396653951112,0.0016233766233766,81224.55,152,153,0.9934640522875817,184,186,0.989247311827957,168,176,0.9545454545454546,True
P13804,ETFA,"Electron transfer flavoprotein subunit alpha, mitochondrial",ETFA_HUMAN,1.47342589146345,0.0072727272727272,35079.57,94,153,0.6143790849673203,112,186,0.6021505376344086,107,176,0.6079545454545454,True
P13805,TNNT1,"Troponin T, slow skeletal muscle",TNNT1_HUMAN,1.122763077235643,0.0073810825587752,32948.15,57,153,0.37254901960784315,59,186,0.3172043010752688,62,176,0.3522727272727273,False
P13807,GYS1,"Glycogen [starch] synthase, muscle",GYS1_HUMAN,0.883544151785205,0.0073810825587752,83785.54,82,153,0.5359477124183006,94,186,0.5053763440860215,88,176,0.5,False
P13861,PRKAR2A,cAMP-dependent protein kinase type II-alpha regulatory subunit,KAP2_HUMAN,1.225680272037292,0.0073810825587752,45518.4,75,153,0.49019607843137253,83,186,0.44623655913978494,85,176,0.48295454545454547,False
P13929,ENO3,Beta-enolase,ENOB_HUMAN,2.464253200050882,0.0016233766233766,46986.87,152,153,0.9934640522875817,185,186,0.9946236559139785,176,176,1.0,True
P13942,COL11A2,Collagen alpha-2(XI) chain,COBA2_HUMAN,0.6234933234376749,0.0040983606557377,171790.67,153,153,1.0,186,186,1.0,176,176,1.0,True
P13987,CD59,CD59 glycoprotein,CD59_HUMAN,0.5750731908376955,0.0073810825587752,14177.28,150,153,0.9803921568627451,185,186,0.9946236559139785,171,176,0.9715909090909091,True
P13995,MTHFD2,"Bifunctional methylenetetrahydrofolate dehydrogenase/cyclohydrolase, mitochondrial",MTDC_HUMAN,1.641279486047187,0.0073810825587752,37895.07,7,153,0.0457516339869281,5,186,0.026881720430107527,1,176,0.005681818181818182,False
P14136,GFAP,Glial fibrillary acidic protein,GFAP_HUMAN,1.231411188175882,0.0073810825587752,49880.2,8,153,0.05228758169934641,11,186,0.05913978494623656,12,176,0.06818181818181818,False
P14151,SELL,L-selectin,LYAM1_HUMAN,0.4943891933174513,0.0040983606557377,42187.08,153,153,1.0,186,186,1.0,176,176,1.0,True
P14174,MIF,Macrophage migration inhibitory factor,MIF_HUMAN,0.9327296725765176,0.0073810825587752,12476.29,51,153,0.3333333333333333,69,186,0.3709677419354839,55,176,0.3125,False
P14209,CD99,CD99 antigen,CD99_HUMAN,0.6564054908380308,0.0016233766233766,18847.87,153,153,1.0,186,186,1.0,176,176,1.0,True
P14222,PRF1,Perforin-1,PERF_HUMAN,4.575240344351706,0.0073810825587752,61377.38,17,153,0.1111111111111111,15,186,0.08064516129032258,17,176,0.09659090909090909,False
P14314,PRKCSH,Glucosidase 2 subunit beta,GLU2B_HUMAN,0.4234468709081417,0.0040983606557377,59425.41,153,153,1.0,186,186,1.0,176,176,1.0,True
P14317,HCLS1,Hematopoietic lineage cell-specific protein,HCLS1_HUMAN,1.857673635429518,0.0016233766233766,54014.02,150,153,0.9803921568627451,184,186,0.989247311827957,170,176,0.9659090909090909,True
P14324,FDPS,Farnesyl pyrophosphate synthase,FPPS_HUMAN,1.294103838377956,0.0040983606557377,48275.48,88,153,0.5751633986928104,95,186,0.510752688172043,92,176,0.5227272727272727,False
P14406,COX7A2,"Cytochrome c oxidase subunit 7A2, mitochondrial",CX7A2_HUMAN,1.526367044820662,0.0073810825587752,9395.98,37,153,0.24183006535947713,41,186,0.22043010752688172,43,176,0.24431818181818182,False
P14543,NID1,Nidogen-1,NID1_HUMAN,0.6784416536328287,0.0016233766233766,136377.03,153,153,1.0,186,186,1.0,176,176,1.0,True
P14550,AKR1A1,Aldo-keto reductase family 1 member A1,AK1A1_HUMAN,1.265906288658308,0.0073810825587752,36573.04,33,153,0.21568627450980393,39,186,0.20967741935483872,47,176,0.26704545454545453,False
P14555,PLA2G2A,"Phospholipase A2, membrane associated",PA2GA_HUMAN,0.6078277278313942,0.0073810825587752,16082.67,6,153,0.0392156862745098,16,186,0.08602150537634409,12,176,0.06818181818181818,False
P14598,NCF1,Neutrophil cytosol factor 1,NCF1_HUMAN,1.810114625261436,0.0072727272727272,44681.84,83,153,0.5424836601307189,106,186,0.5698924731182796,97,176,0.5511363636363636,False
P14618,PKM,Pyruvate kinase PKM,KPYM_HUMAN,1.743147697671406,0.0016233766233766,57936.88,153,153,1.0,186,186,1.0,176,176,1.0,True
P14625,HSP90B1,Endoplasmin,ENPL_HUMAN,0.5696674272608313,0.0016233766233766,92468.86,153,153,1.0,186,186,1.0,176,176,1.0,True
P14649,MYL6B,Myosin light chain 6B,MYL6B_HUMAN,2.496730868410175,0.0040983606557377,22763.99,150,153,0.9803921568627451,178,186,0.956989247311828,171,176,0.9715909090909091,True
P14672,SLC2A4,"Solute carrier family 2, facilitated glucose transporter member 4",GLUT4_HUMAN,0.7956224563339157,0.0084790673025967,54787.34,10,153,0.06535947712418301,18,186,0.0967741935483871,10,176,0.056818181818181816,False
P14678;P63162,SNRPB;SNRPN,Small nuclear ribonucleoprotein-associated proteins B and B';Small nuclear ribonucleoprotein-associated protein N,RSMB_HUMAN;RSMN_HUMAN,1.536206152886683,0.0073810825587752,24610.06;24614.03,76,153,0.49673202614379086,94,186,0.5053763440860215,91,176,0.5170454545454546,False
P14735,IDE,Insulin-degrading enzyme,IDE_HUMAN,1.52101636344076,0.0040983606557377,117968.49,136,153,0.8888888888888888,165,186,0.8870967741935484,144,176,0.8181818181818182,True
P14770,GP9,Platelet glycoprotein IX,GPIX_HUMAN,1.336039784984329,0.0016233766233766,19046.11,150,153,0.9803921568627451,178,186,0.956989247311828,166,176,0.9431818181818182,True
P14778,IL1R1,Interleukin-1 receptor type 1,IL1R1_HUMAN,0.7205950655986544,0.0073810825587752,65402.46,101,153,0.6601307189542484,140,186,0.7526881720430108,114,176,0.6477272727272727,True
P14780,MMP9,Matrix metalloproteinase-9,MMP9_HUMAN,1.481666017510626,0.0040983606557377,78458.23,151,153,0.9869281045751634,186,186,1.0,175,176,0.9943181818181818,True
P14854,COX6B1,Cytochrome c oxidase subunit 6B1,CX6B1_HUMAN,3.595624460667244,0.0073810825587752,10192.38,10,153,0.06535947712418301,16,186,0.08602150537634409,15,176,0.08522727272727272,False
P14866,HNRNPL,Heterogeneous nuclear ribonucleoprotein L,HNRPL_HUMAN,0.930301882776388,0.0073810825587752,64132.77,71,153,0.46405228758169936,90,186,0.4838709677419355,92,176,0.5227272727272727,False
P14868,DARS1,"Aspartate--tRNA ligase, cytoplasmic",SYDC_HUMAN,1.382544107111354,0.0040983606557377,57136.21,110,153,0.7189542483660131,134,186,0.7204301075268817,120,176,0.6818181818181818,True
P14923,JUP,Junction plakoglobin,PLAK_HUMAN,1.217289088196243,0.0016233766233766,81744.74,153,153,1.0,185,186,0.9946236559139785,173,176,0.9829545454545454,True
P14927,UQCRB,Cytochrome b-c1 complex subunit 7,QCR7_HUMAN,1.785637584021929,0.0084790673025967,13530.45,0,153,0.0,2,186,0.010752688172043012,3,176,0.017045454545454544,False
P15090,FABP4,"Fatty acid-binding protein, adipocyte",FABP4_HUMAN,0.5996863247990146,0.006765899864682,14718.88,137,153,0.8954248366013072,167,186,0.8978494623655914,150,176,0.8522727272727273,True
P15121,AKR1B1,Aldo-keto reductase family 1 member B1,ALDR_HUMAN,1.605231017757505,0.0073810825587752,35853.39,54,153,0.35294117647058826,68,186,0.3655913978494624,55,176,0.3125,False
P15144,ANPEP,Aminopeptidase N,AMPN_HUMAN,0.937489598608876,0.0016233766233766,109539.6,144,153,0.9411764705882353,181,186,0.9731182795698925,171,176,0.9715909090909091,True
P15151,PVR,Poliovirus receptor,PVR_HUMAN,0.7216225660047476,0.0040983606557377,45302.6,152,153,0.9934640522875817,184,186,0.989247311827957,166,176,0.9431818181818182,True
P15153,RAC2,Ras-related C3 botulinum toxin substrate 2,RAC2_HUMAN,0.9326534003910724,0.0016233766233766,21428.8,153,153,1.0,185,186,0.9946236559139785,175,176,0.9943181818181818,True
P15169,CPN1,Carboxypeptidase N catalytic chain,CBPN_HUMAN,0.8839597376838647,0.0016233766233766,52286.23,153,153,1.0,186,186,1.0,176,176,1.0,True
P15170,GSPT1,Eukaryotic peptide chain release factor GTP-binding subunit ERF3A,ERF3A_HUMAN,1.37659568256231,0.0072727272727272,55755.91,95,153,0.6209150326797386,106,186,0.5698924731182796,95,176,0.5397727272727273,True
P15291,B4GALT1,"Beta-1,4-galactosyltransferase 1",B4GT1_HUMAN,0.571259616386558,0.0016233766233766,43920.27,153,153,1.0,186,186,1.0,176,176,1.0,True
P15311,EZR,Ezrin,EZRI_HUMAN,0.5969117883359474,0.0040983606557377,69412.8,153,153,1.0,185,186,0.9946236559139785,174,176,0.9886363636363636,True
P15374,UCHL3,Ubiquitin carboxyl-terminal hydrolase isozyme L3,UCHL3_HUMAN,4.50221924944379,0.0073810825587752,26182.59,50,153,0.32679738562091504,59,186,0.3172043010752688,59,176,0.3352272727272727,False
P15498,VAV1,Proto-oncogene vav,VAV_HUMAN,1.45633284398126,0.0072727272727272,98314.22,74,153,0.48366013071895425,95,186,0.510752688172043,85,176,0.48295454545454547,False
P15502,ELN,Elastin,ELN_HUMAN,0.6508778690899734,0.0016233766233766,68397.53,106,153,0.6928104575163399,137,186,0.7365591397849462,113,176,0.6420454545454546,True
P15529,CD46,Membrane cofactor protein,MCP_HUMAN,0.8790827310109067,0.0073810825587752,43747.31,14,153,0.0915032679738562,52,186,0.27956989247311825,31,176,0.17613636363636365,False
P15531,NME1,Nucleoside diphosphate kinase A,NDKA_HUMAN,1.000309316230586,0.0016233766233766,17148.72,151,153,0.9869281045751634,183,186,0.9838709677419355,168,176,0.9545454545454546,True
P15586,GNS,N-acetylglucosamine-6-sulfatase,GNS_HUMAN,0.9318702509881718,0.0073810825587752,62082.09,18,153,0.11764705882352941,24,186,0.12903225806451613,27,176,0.1534090909090909,False
P15814,IGLL1,Immunoglobulin lambda-like polypeptide 1,IGLL1_HUMAN,2.175138418006914,0.0040983606557377,22963.04,120,153,0.7843137254901961,157,186,0.8440860215053764,146,176,0.8295454545454546,True
P15880,RPS2,Small ribosomal subunit protein uS5,RS2_HUMAN,1.406676002598424,0.0058910162002945,31324.42,102,153,0.6666666666666666,120,186,0.6451612903225806,110,176,0.625,True
P15907,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",SIAT1_HUMAN,0.6415270687585914,0.0016233766233766,46604.58,153,153,1.0,186,186,1.0,176,176,1.0,True
P15924,DSP,Desmoplakin,DESP_HUMAN,1.186018248446321,0.0016233766233766,331773.89,153,153,1.0,186,186,1.0,176,176,1.0,True
P15927,RPA2,Replication protein A 32 kDa subunit,RFA2_HUMAN,1.201025044520801,0.0075880758807588,29246.85,12,153,0.0784313725490196,17,186,0.0913978494623656,11,176,0.0625,False
P15941,MUC1,Mucin-1,MUC1_HUMAN,0.6316147765707029,0.0058910162002945,122102.29,153,153,1.0,185,186,0.9946236559139785,175,176,0.9943181818181818,True
P16035,TIMP2,Metalloproteinase inhibitor 2,TIMP2_HUMAN,0.6717671809182457,0.0040983606557377,24399.25,123,153,0.803921568627451,171,186,0.9193548387096774,151,176,0.8579545454545454,True
P16050,ALOX15,Polyunsaturated fatty acid lipoxygenase ALOX15,LOX15_HUMAN,1.18815164528213,0.0073810825587752,74804.41,37,153,0.24183006535947713,29,186,0.15591397849462366,38,176,0.2159090909090909,False
P16070,CD44,CD44 antigen,CD44_HUMAN,0.5020203146999542,0.0016233766233766,81537.62,153,153,1.0,186,186,1.0,176,176,1.0,True
P16083,NQO2,Ribosyldihydronicotinamide dehydrogenase [quinone],NQO2_HUMAN,0.8081329230677982,0.0072727272727272,25918.56,85,153,0.5555555555555556,112,186,0.6021505376344086,111,176,0.6306818181818182,True
P16109,SELP,P-selectin,LYAM3_HUMAN,2.447967953117638,0.0072727272727272,90819.86,127,153,0.8300653594771242,165,186,0.8870967741935484,156,176,0.8863636363636364,True
P16112,ACAN,Aggrecan core protein,PGCA_HUMAN,0.732620372942454,0.0040983606557377,261328.52,153,153,1.0,186,186,1.0,176,176,1.0,True
P16150,SPN,Leukosialin,LEUK_HUMAN,0.6495186455774227,0.0065597667638483,40321.93,153,153,1.0,186,186,1.0,176,176,1.0,True
P16152,CBR1,Carbonyl reductase [NADPH] 1,CBR1_HUMAN,1.694302649546225,0.0073810825587752,30374.93,124,153,0.8104575163398693,158,186,0.8494623655913979,142,176,0.8068181818181818,True
P16157,ANK1,Ankyrin-1,ANK1_HUMAN,1.40690594466554,0.0016233766233766,206264.77,153,153,1.0,186,186,1.0,176,176,1.0,True
P16219,ACADS,"Short-chain specific acyl-CoA dehydrogenase, mitochondrial",ACADS_HUMAN,2.032774986170736,0.0073810825587752,44297.2,19,153,0.12418300653594772,42,186,0.22580645161290322,29,176,0.16477272727272727,False
P16234,PDGFRA,Platelet-derived growth factor receptor alpha,PGFRA_HUMAN,0.7659266343783077,0.0073810825587752,122669.58,72,153,0.47058823529411764,96,186,0.5161290322580645,85,176,0.48295454545454547,False
P16278,GLB1,Beta-galactosidase,BGAL_HUMAN,0.9197630815662932,0.0073810825587752,76074.88,63,153,0.4117647058823529,86,186,0.46236559139784944,80,176,0.45454545454545453,False
P16284,PECAM1,Platelet endothelial cell adhesion molecule,PECA1_HUMAN,0.8938714902459683,0.0016233766233766,82522.18,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
P16333,NCK1,SH2/SH3 adapter protein NCK1,NCK1_HUMAN,1.26186100939349,0.0073810825587752,42864.46,50,153,0.32679738562091504,76,186,0.40860215053763443,69,176,0.39204545454545453,False
P16401,H1-5,Histone H1.5,H15_HUMAN,2.152027694532506,0.0016233766233766,22580.17,148,153,0.9673202614379085,186,186,1.0,174,176,0.9886363636363636,True
P16402,H1-3,Histone H1.3,H13_HUMAN,2.916737822142599,0.0073810825587752,22349.9,107,153,0.6993464052287581,113,186,0.6075268817204301,124,176,0.7045454545454546,True
P16403,H1-2,Histone H1.2,H12_HUMAN,1.775821757651767,0.0072727272727272,21364.75,125,153,0.8169934640522876,129,186,0.6935483870967742,131,176,0.7443181818181818,True
P16452,EPB42,Protein 4.2,EPB42_HUMAN,1.304806910729368,0.0016233766233766,77009.13,153,153,1.0,186,186,1.0,171,176,0.9715909090909091,True
P16519,PCSK2,Neuroendocrine convertase 2,NEC2_HUMAN,0.6803373067629501,0.0073810825587752,70565.22,30,153,0.19607843137254902,63,186,0.3387096774193548,46,176,0.26136363636363635,False
P16615,ATP2A2,Sarcoplasmic/endoplasmic reticulum calcium ATPase 2,AT2A2_HUMAN,1.715059527496495,0.0073810825587752,114756.86,87,153,0.5686274509803921,114,186,0.6129032258064516,98,176,0.5568181818181818,True
P16662,UGT2B7,UDP-glucuronosyltransferase 2B7,UD2B7_HUMAN,2.654788896565242,0.0073810825587752,60720.62,16,153,0.10457516339869281,27,186,0.14516129032258066,21,176,0.11931818181818182,False
P16671,CD36,Platelet glycoprotein 4,CD36_HUMAN,0.8349718088825928,0.0016233766233766,53053.36,151,153,0.9869281045751634,186,186,1.0,174,176,0.9886363636363636,True
P16870,CPE,Carboxypeptidase E,CBPE_HUMAN,0.5463796947724918,0.0058910162002945,53150.65,55,153,0.35947712418300654,65,186,0.34946236559139787,61,176,0.3465909090909091,False
P16871,IL7R,Interleukin-7 receptor subunit alpha,IL7RA_HUMAN,0.6790526491419628,0.0016233766233766,51578.75,153,153,1.0,186,186,1.0,176,176,1.0,True
P16885,PLCG2,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-2",PLCG2_HUMAN,1.086056934359041,0.0040983606557377,147869.92,70,153,0.45751633986928103,84,186,0.45161290322580644,77,176,0.4375,False
P16930,FAH,Fumarylacetoacetase,FAAA_HUMAN,1.007362487115049,0.0073810825587752,46374.32,54,153,0.35294117647058826,67,186,0.3602150537634409,68,176,0.38636363636363635,False
P16949,STMN1,Stathmin,STMN1_HUMAN,0.8020938154736856,0.0040983606557377,17302.51,146,153,0.954248366013072,175,186,0.9408602150537635,154,176,0.875,True
P16989,YBX3,Y-box-binding protein 3,YBOX3_HUMAN,1.195639257615712,0.0016233766233766,40089.95,114,153,0.7450980392156863,120,186,0.6451612903225806,116,176,0.6590909090909091,True
P17050,NAGA,Alpha-N-acetylgalactosaminidase,NAGAB_HUMAN,0.8381807029049961,0.0040983606557377,46564.56,9,153,0.058823529411764705,20,186,0.10752688172043011,15,176,0.08522727272727272,False
P17096,HMGA1,High mobility group protein HMG-I/HMG-Y,HMGA1_HUMAN,1.032811585037619,0.0073810825587752,11676.02,36,153,0.23529411764705882,36,186,0.1935483870967742,44,176,0.25,False
P17174,GOT1,"Aspartate aminotransferase, cytoplasmic",AATC_HUMAN,0.7726725508794177,0.0073810825587752,46247.5,67,153,0.43790849673202614,85,186,0.45698924731182794,82,176,0.4659090909090909,False
P17213,BPI,Bactericidal permeability-increasing protein,BPI_HUMAN,2.14779486981707,0.0073810825587752,53899.69,40,153,0.26143790849673204,35,186,0.1881720430107527,38,176,0.2159090909090909,False
P17252,PRKCA,Protein kinase C alpha type,KPCA_HUMAN,1.637455198605292,0.0072727272727272,76749.93,69,153,0.45098039215686275,87,186,0.46774193548387094,75,176,0.42613636363636365,False
P17301,ITGA2,Integrin alpha-2,ITA2_HUMAN,0.799437942376442,0.0016233766233766,129296.38,153,153,1.0,186,186,1.0,176,176,1.0,True
P17568,NDUFB7,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 7,NDUB7_HUMAN,0.6415015811885563,0.0073810825587752,16401.94,2,153,0.013071895424836602,3,186,0.016129032258064516,0,176,0.0,False
P17612,PRKACA,cAMP-dependent protein kinase catalytic subunit alpha,KAPCA_HUMAN,1.028057049927494,0.0072727272727272,40589.66,64,153,0.41830065359477125,83,186,0.44623655913978494,70,176,0.3977272727272727,False
P17655,CAPN2,Calpain-2 catalytic subunit,CAN2_HUMAN,0.7428533227726766,0.0040983606557377,79995.35,153,153,1.0,186,186,1.0,175,176,0.9943181818181818,True
P17661,DES,Desmin,DESM_HUMAN,2.392269115229555,0.0073810825587752,53535.78,14,153,0.0915032679738562,24,186,0.12903225806451613,19,176,0.10795454545454546,False
P17812,CTPS1,CTP synthase 1,PYRG1_HUMAN,1.555400069513358,0.0073810825587752,66690.35,34,153,0.2222222222222222,49,186,0.26344086021505375,46,176,0.26136363636363635,False
P17813,ENG,Endoglin,EGLN_HUMAN,0.5161264898713819,0.0073810825587752,70578.07,105,153,0.6862745098039216,154,186,0.8279569892473119,133,176,0.7556818181818182,True
P17844,DDX5,Probable ATP-dependent RNA helicase DDX5,DDX5_HUMAN,0.9833494441572928,0.0040983606557377,69148.08,146,153,0.954248366013072,178,186,0.956989247311828,160,176,0.9090909090909091,True
P17858,PFKL,"ATP-dependent 6-phosphofructokinase, liver type",PFKAL_HUMAN,1.070251296850408,0.0030581039755351,85018.42,139,153,0.9084967320261438,173,186,0.9301075268817204,157,176,0.8920454545454546,True
P17900,GM2A,Ganglioside GM2 activator,SAP3_HUMAN,0.7404686501845668,0.006765899864682,20838.37,129,153,0.8431372549019608,171,186,0.9193548387096774,156,176,0.8863636363636364,True
P17927,CR1,Complement receptor type 1,CR1_HUMAN,0.6224515474325775,0.0055467511885895,223662.82,148,153,0.9673202614379085,181,186,0.9731182795698925,162,176,0.9204545454545454,True
P17931,LGALS3,Galectin-3,LEG3_HUMAN,0.7369866875310752,0.0058910162002945,26152.33,117,153,0.7647058823529411,158,186,0.8494623655913979,136,176,0.7727272727272727,True
P17936,IGFBP3,Insulin-like growth factor-binding protein 3,IBP3_HUMAN,1.019575674562881,0.0016233766233766,31674.2,153,153,1.0,186,186,1.0,176,176,1.0,True
P17980,PSMC3,26S proteasome regulatory subunit 6A,PRS6A_HUMAN,0.986027269869929,0.0016233766233766,49203.53,147,153,0.9607843137254902,178,186,0.956989247311828,165,176,0.9375,True
P17987,TCP1,T-complex protein 1 subunit alpha,TCPA_HUMAN,2.766601208628941,0.0040983606557377,60343.57,142,153,0.9281045751633987,174,186,0.9354838709677419,162,176,0.9204545454545454,True
P18031,PTPN1,Tyrosine-protein phosphatase non-receptor type 1,PTN1_HUMAN,1.790846920232436,0.0073810825587752,49966.83,38,153,0.24836601307189543,52,186,0.27956989247311825,53,176,0.30113636363636365,False
P18054,ALOX12,Polyunsaturated fatty acid lipoxygenase ALOX12,LOX12_HUMAN,2.008833490246534,0.006765899864682,75694.05,69,153,0.45098039215686275,93,186,0.5,91,176,0.5170454545454546,False
P18065,IGFBP2,Insulin-like growth factor-binding protein 2,IBP2_HUMAN,0.9642050340281868,0.0016233766233766,34814.08,150,153,0.9803921568627451,184,186,0.989247311827957,175,176,0.9943181818181818,True
P18084,ITGB5,Integrin beta-5,ITB5_HUMAN,0.8626508764087489,0.0073810825587752,88054.21,43,153,0.28104575163398693,56,186,0.3010752688172043,49,176,0.2784090909090909,False
P18085,ARF4,ADP-ribosylation factor 4,ARF4_HUMAN,1.277711528614806,0.0040983606557377,20510.77,128,153,0.8366013071895425,156,186,0.8387096774193549,137,176,0.7784090909090909,True
P18124,RPL7,Large ribosomal subunit protein uL30,RL7_HUMAN,1.202737736527479,0.0072727272727272,29225.77,123,153,0.803921568627451,144,186,0.7741935483870968,129,176,0.7329545454545454,True
P18206,VCL,Vinculin,VINC_HUMAN,2.665907318858664,0.0016233766233766,123799.3,153,153,1.0,186,186,1.0,176,176,1.0,True
P18283,GPX2,Glutathione peroxidase 2,GPX2_HUMAN,2.439866998024268,0.0084790673025967,21954.02,1,153,0.006535947712418301,5,186,0.026881720430107527,0,176,0.0,False
P18428,LBP,Lipopolysaccharide-binding protein,LBP_HUMAN,0.7852716622889191,0.0016233766233766,53383.62,153,153,1.0,186,186,1.0,176,176,1.0,True
P18433,PTPRA,Receptor-type tyrosine-protein phosphatase alpha,PTPRA_HUMAN,1.302731500082068,0.0073810825587752,90719.05,112,153,0.7320261437908496,127,186,0.6827956989247311,116,176,0.6590909090909091,True
