Sheet1_position,Sheet1_raw_header,Resolution_method,metadata_index,metadata_excel_row,UniqueSampleID,进样时间,sample,condition,group,TREAT1,TREAT1_clean,TREAT2,Tube_Mixing,WoleBlood_oldTime,Plasma_HoldTime_h,Note,detected_protein_groups,missing_pct,missing_protein_groups,median_observed_abundance,total_observed_abundance,mean_observed_abundance,q25_observed_abundance,q75_observed_abundance,MS_batch_proxy,overall
467,20260717_76,P1_UNIQUE_NAME,227,229,20260717_GZ_TH_76,20260717,76,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1977,48.20539690856694,1840,196.4077911376953,9222019.919753075,4664.653474837165,72.84532165527344,731.8222045898438,20260717,Overall
468,20260717_77,P1_UNIQUE_NAME,228,230,20260717_GZ_TH_77,20260717,77,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1711,55.174220592088034,2106,188.260269165039,6555241.04750371,3831.233809178089,68.02847290039062,731.18994140625,20260717,Overall
469,20260717_78,P1_UNIQUE_NAME,229,231,20260717_GZ_TH_78,20260717,78,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1904,50.11789363374378,1913,204.46131896972656,9192652.51113844,4828.073797866828,76.48031616210938,844.522216796875,20260717,Overall
470,20260717_79,P1_UNIQUE_NAME,230,232,20260717_GZ_TH_79,20260717,79,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1784,53.26172386691118,2033,208.9316024780274,7478652.294919968,4192.06967204034,79.12668228149414,734.8696746826172,20260717,Overall
471,20260717_80,P1_UNIQUE_NAME,231,233,20260717_GZ_TH_80,20260717,80,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2365,38.04034582132565,1452,151.1227722167969,7734985.180870771,3270.606841805823,58.27179718017578,556.037353515625,20260717,Overall
472,20260717_87,P1_UNIQUE_NAME,232,234,20260717_GZ_TH_87,20260717,87,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1734,54.571653130730944,2083,176.61730194091797,7527152.75087738,4340.918541451776,59.01635265350342,704.4553070068359,20260717,Overall
473,20260717_88,P1_UNIQUE_NAME,233,235,20260717_GZ_TH_88,20260717,88,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1623,57.47969609641079,2194,170.4492645263672,7128213.285306454,4391.998327360723,56.701541900634766,725.0832214355469,20260717,Overall
474,20260717_89,P1_UNIQUE_NAME,234,236,20260717_GZ_TH_89,20260717,89,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1908,50.0130992926382,1909,207.1068267822266,9687302.553538084,5077.202596193964,71.26815986633301,798.7041320800781,20260717,Overall
475,20260717_90,P1_UNIQUE_NAME,235,237,20260717_GZ_TH_90,20260717,90,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1625,57.427298925858,2192,205.1565399169922,7367187.183288693,4533.653651254581,65.7186050415039,825.7728271484375,20260717,Overall
476,20260717_93,P1_UNIQUE_NAME,236,238,20260717_GZ_TH_93,20260717,93,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1706,55.30521351847,2111,216.6526565551758,8121239.234515429,4760.398144499079,72.68621063232422,902.3672637939453,20260717,Overall
477,20260717_94,P1_UNIQUE_NAME,237,239,20260717_GZ_TH_94,20260717,94,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1880,50.74665968037726,1937,194.27499389648438,8286530.977114916,4407.729243146232,67.20194244384766,821.5790100097656,20260717,Overall
478,20260717_95,P1_UNIQUE_NAME,238,240,20260717_GZ_TH_95,20260717,95,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1758,53.94288708409746,2059,208.3820571899414,8701175.062977314,4949.473869725434,74.00166320800781,767.8218231201172,20260717,Overall
479,20260717_96,P1_UNIQUE_NAME,239,241,20260717_GZ_TH_96,20260717,96,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2083,45.428346869269056,1734,176.5005493164062,8887310.54696107,4266.591717216068,59.369110107421875,696.0362243652344,20260717,Overall
480,20260717_98,P1_UNIQUE_NAME,240,242,20260717_GZ_TH_98,20260717,98,high_temperature,GZ_TH,LOW,low,,Unknown,Unknown,Unknown,,1416,62.90280324862457,2401,239.89440155029297,8666629.361754656,6120.500961691141,79.64610481262207,1135.0251159667973,20260717,Overall
481,20260717_99,P1_UNIQUE_NAME,241,243,20260717_GZ_TH_99,20260717,99,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1861,51.24443280062877,1956,184.7511291503907,8203227.651549518,4407.967572030907,60.89691925048828,776.9224243164062,20260717,Overall
482,20260717_100,P1_UNIQUE_NAME,242,244,20260717_GZ_TH_100,20260717,100,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1778,53.41891537856955,2039,172.02046966552734,8837500.564027786,4970.4727581708585,57.38140773773193,726.0713958740234,20260717,Overall
483,20260717_101,P1_UNIQUE_NAME,243,245,20260717_GZ_TH_101,20260717,101,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1932,49.38433324600472,1885,189.29480743408197,9372996.74097073,4851.447588494167,65.91647529602051,780.4588012695312,20260717,Overall
484,20260717_102,P1_UNIQUE_NAME,244,246,20260717_GZ_TH_102,20260717,102,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1811,52.554362064448526,2006,200.2182922363281,9132006.593604088,5042.52158674991,71.0173568725586,843.1512145996094,20260717,Overall
485,20260717_103,P1_UNIQUE_NAME,245,247,20260717_GZ_TH_103,20260717,103,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1951,48.886560125753206,1866,221.9928588867188,10364794.18429184,5312.554681851276,83.18916320800781,901.954833984375,20260717,Overall
486,20260717_104,P1_UNIQUE_NAME,246,248,20260717_GZ_TH_104,20260717,104,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1613,57.74168194917474,2204,227.1271057128907,8811984.957560778,5463.102887514431,64.91526794433594,871.963623046875,20260717,Overall
487,20260717_106,P1_UNIQUE_NAME,247,249,20260717_GZ_TH_106,20260717,106,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1669,56.27456117369663,2148,215.8780670166016,8947108.301144838,5360.7599168033785,80.44322204589844,863.9144287109375,20260717,Overall
488,20260717_107,P1_UNIQUE_NAME,248,250,20260717_GZ_TH_107,20260717,107,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1773,53.54990830495153,2044,174.0853576660156,7621041.457560301,4298.387736920644,60.81485366821289,679.9623413085938,20260717,Overall
489,20260717_108,P1_UNIQUE_NAME,249,251,20260717_GZ_TH_108,20260717,108,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1615,57.68928477862195,2202,230.9690246582031,8703485.302641153,5389.154986155513,83.34813690185547,862.53759765625,20260717,Overall
490,20260717_109,P1_UNIQUE_NAME,250,252,20260717_GZ_TH_109,20260717,109,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1577,58.68483101912497,2240,254.9376983642578,9971790.971904755,6323.266310656154,84.3786392211914,1052.764526367188,20260717,Overall
491,20260717_110,P1_UNIQUE_NAME,251,253,20260717_GZ_TH_110,20260717,110,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1577,58.68483101912497,2240,209.8631591796875,7367051.0389380455,4671.560582712775,76.61233520507812,798.8572998046875,20260717,Overall
492,20260717_111,P1_UNIQUE_NAME,252,254,20260717_GZ_TH_111,20260717,111,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1691,55.69819229761593,2126,241.4962615966797,9466856.421485186,5598.377540795497,90.23065948486328,933.2437133789062,20260717,Overall
493,20260717_112,P1_UNIQUE_NAME,253,255,20260717_GZ_TH_112,20260717,112,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2075,45.63793555148022,1742,170.6315612792969,7281936.222014427,3509.3668539828564,63.12707328796387,649.9108581542969,20260717,Overall
494,20260717_114,P1_UNIQUE_NAME,254,256,20260717_GZ_TH_114,20260717,114,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1615,57.68928477862195,2202,188.6976928710937,7337315.36403513,4543.229327575931,68.22468185424805,645.2335510253906,20260717,Overall
495,20260717_115,P1_UNIQUE_NAME,255,257,20260717_GZ_TH_115,20260717,115,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2313,39.40267225569819,1504,144.1814117431641,7613860.851788521,3291.7686345821535,58.91567993164063,559.2236328125,20260717,Overall
496,20260717_117,P1_UNIQUE_NAME,256,258,20260717_GZ_TH_117,20260717,117,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1767,53.70709981660991,2050,215.804214477539,9285672.848780513,5255.049716344376,79.11054992675781,885.7308654785156,20260717,Overall
497,20260717_118,P1_UNIQUE_NAME,257,259,20260717_GZ_TH_118,20260717,118,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1525,60.04715745349751,2292,222.1097564697266,7526386.999916196,4935.335737649964,70.37711334228516,980.3211059570312,20260717,Overall
498,20260717_119,P1_UNIQUE_NAME,258,260,20260717_GZ_TH_119,20260717,119,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,2731,28.451663610165053,1086,156.0869293212891,8396575.980240822,3074.5426511317546,64.87971115112305,564.7560119628906,20260717,Overall
499,20260717_120,P1_UNIQUE_NAME,259,261,20260717_GZ_TH_120,20260717,120,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1572,58.81582394550694,2245,220.64469909667963,7432839.39724803,4728.269336671775,78.30180549621582,878.2649078369141,20260717,Overall
500,20260717_121,P1_UNIQUE_NAME,260,262,20260717_GZ_TH_121,20260717,121,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,2014,47.23604925334032,1803,158.7909698486328,7769020.975749254,3857.5079323481896,61.277408599853516,572.4536895751953,20260717,Overall
501,20260717_122,P1_UNIQUE_NAME,261,263,20260717_GZ_TH_122,20260717,122,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1595,58.21325648414985,2222,270.4331665039062,9537043.12671709,5979.337383521687,99.26616668701172,1042.162048339844,20260717,Overall
502,20260717_123,P1_UNIQUE_NAME,262,264,20260717_GZ_TH_123,20260717,123,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1671,56.222164003143824,2146,203.2227783203125,7892424.576270103,4723.174492082647,68.77348327636719,840.6895141601562,20260717,Overall
503,20260717_124,P1_UNIQUE_NAME,263,265,20260717_GZ_TH_124,20260717,124,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1759,53.91668849882107,2058,215.6724853515625,8745939.048603058,4972.108612054041,77.9473876953125,900.9940490722656,20260717,Overall
504,20260717_125,P1_UNIQUE_NAME,264,266,20260717_GZ_TH_125,20260717,125,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1634,57.19151165837045,2183,213.2892837524414,8285857.237358451,5070.904062030876,77.85407257080078,798.3151092529297,20260717,Overall
505,20260717_126,P1_UNIQUE_NAME,265,267,20260717_GZ_TH_126,20260717,126,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1716,55.04322766570605,2101,167.7882690429687,6852925.268042564,3993.546193497998,53.88689136505127,649.8540344238281,20260717,Overall
506,20260717_128,P1_UNIQUE_NAME,266,268,20260717_GZ_TH_128,20260717,128,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1993,47.786219544144615,1824,168.8711242675781,8727598.758238316,4379.12632124351,59.35911560058594,737.59814453125,20260717,Overall
507,20260717_129,P1_UNIQUE_NAME,267,269,20260717_GZ_TH_129,20260717,129,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1867,51.0872412889704,1950,194.6986389160156,8534442.225801945,4571.206334119949,67.46834182739258,773.2222290039062,20260717,Overall
508,20260717_131,P1_UNIQUE_NAME,268,270,20260717_GZ_TH_131,20260717,131,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1679,56.01257532093267,2138,253.6228485107422,9693487.744399548,5773.369710779957,88.8094711303711,1070.793762207031,20260717,Overall
509,20260717_132,P1_UNIQUE_NAME,269,271,20260717_GZ_TH_132,20260717,132,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1406,63.16478910138853,2411,280.8544158935547,9977760.622906208,7096.558053276108,87.56463813781738,1383.6056518554688,20260717,Overall
510,20260717_133,P1_UNIQUE_NAME,270,272,20260717_GZ_TH_133,20260717,133,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1568,58.92061828661252,2249,230.3588409423828,8786739.139052927,5603.787716232734,79.8325252532959,919.9640655517579,20260717,Overall
511,20260717_134,P1_UNIQUE_NAME,271,273,20260717_GZ_TH_134,20260717,134,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1053,72.41288970395598,2764,403.2660522460938,9757452.399406433,9266.336561639537,127.8274230957031,1879.55810546875,20260717,Overall
512,20260717_137,P1_UNIQUE_NAME,272,274,20260717_GZ_TH_137,20260717,137,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1226,67.88053445113964,2591,262.1437225341797,9492782.136353016,7742.889181364613,97.5836238861084,1293.0430603027348,20260717,Overall
513,20260717_138,P1_UNIQUE_NAME,273,275,20260717_GZ_TH_138,20260717,138,high_temperature,GZ_TH,high,high,,Unknown,Unknown,Unknown,,1587,58.42284516636101,2230,233.950927734375,7311302.031596899,4606.99560907177,76.80580139160156,947.8553466796875,20260717,Overall
514,20260717_143,P1_UNIQUE_NAME,274,276,20260717_GZ_TH_143,20260717,143,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1847,51.6112129944983,1970,192.002944946289,9062378.17007494,4906.539344924169,66.54671096801758,851.3357543945312,20260717,Overall
515,20260717_144,P1_UNIQUE_NAME,275,277,20260717_GZ_TH_144,20260717,144,high_temperature,GZ_TH,contrl,control,,Unknown,Unknown,Unknown,,1957,48.72936861409484,1860,204.8340301513672,10174456.105570078,5199.0066967654975,74.298828125,903.4330444335938,20260717,Overall
516,20260717_147,P1_UNIQUE_NAME,276,278,20260717_GZ_TH_147,20260717,147,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1615,57.68928477862195,2202,187.6883850097656,7052580.574106693,4366.922956103215,65.42049407958984,777.3735656738281,20260717,Overall
517,20260717_148,P1_UNIQUE_NAME,277,279,20260717_GZ_TH_148,20260717,148,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2028,46.86926905947079,1789,171.6800689697266,8668140.477717876,4274.231004791853,62.212143898010254,707.9527893066406,20260717,Overall
518,20260717_149,P1_UNIQUE_NAME,278,280,20260717_GZ_TH_149,20260717,149,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,2048,46.34529735394289,1769,191.74747467041016,10103386.821696162,4933.294346531329,66.9585952758789,850.6817474365234,20260717,Overall
519,20260717_150,P1_UNIQUE_NAME,279,281,20260717_GZ_TH_150,20260717,150,high_temperature,GZ_TH,low,low,,Unknown,Unknown,Unknown,,1696,55.567199371233954,2121,280.3212890625,10841937.322092414,6392.651722931848,89.8049144744873,1091.9985961914062,20260717,Overall
