PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,overall_detection_rate,mean_observed_abundance,median_observed_abundance,missing_pct,coverage_class,overall__Overall__detection_rate,condition__high_stress__detection_rate,condition__high_temperature__detection_rate,group__FJ_FQ__detection_rate,group__FJ_PT__detection_rate,group__FJ_QZ__detection_rate,group__GZ_TH__detection_rate,group__XZ_GG__detection_rate,group__XZ_YA__detection_rate,group__XZ_YB__detection_rate,group__XZ_YC__detection_rate,group__XZ_YD__detection_rate,TREAT1_clean__control__detection_rate,TREAT1_clean__high__detection_rate,TREAT1_clean__low__detection_rate,TREAT1_clean__unknown__detection_rate,MS_batch_proxy__20250913__detection_rate,MS_batch_proxy__20250914__detection_rate,MS_batch_proxy__20251001__detection_rate,MS_batch_proxy__20251026__detection_rate,MS_batch_proxy__20251104__detection_rate,MS_batch_proxy__20251107__detection_rate,MS_batch_proxy__20260527__detection_rate,MS_batch_proxy__20260717__detection_rate,groups_meeting_ge50pct,conditions_meeting_ge50pct,groups_meeting_ge80pct,conditions_meeting_ge80pct,groups_meeting_ge90pct,conditions_meeting_ge90pct,global_core_ge80pct,global_core_ge90pct,all_groups_ge50pct,all_groups_ge80pct,all_conditions_ge80pct
P06307,CCK,Cholecystokinin,CCKN_HUMAN,0.9468031836201996,0.0075880758807588,12669.39,0.03275529865125241,286.51410108454087,229.288818359375,96.72447013487476,Sparse (<50%),0.03275529865125241,0.03347280334728033,0.03214285714285714,0.05714285714285714,0.0,0.03278688524590164,0.024390243902439025,0.027972027972027972,0.0,0.0,0.029411764705882353,0.10714285714285714,0.013071895424836602,0.045454545454545456,0.03763440860215054,0.0,0.04,0.05714285714285714,0.025423728813559324,0.0,0.0,1.0,0.027972027972027972,0.024390243902439025,0,0,0,0,0,0,False,False,False,False,False
P06310,IGKV2-30,Immunoglobulin kappa variable 2-30,KV230_HUMAN,0.9592010766356855,0.0058910162002945,13184.96,0.9903660886319846,3832.398709931726,2547.670166015625,0.9633911368015413,High (≥90%),0.9903660886319846,1.0,0.9821428571428571,0.9714285714285714,1.0,1.0,0.975609756097561,1.0,1.0,1.0,1.0,1.0,0.9869281045751634,0.9886363636363636,0.9946236559139785,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.975609756097561,9,2,9,2,9,2,True,True,True,True,True
P06312,IGKV4-1,Immunoglobulin kappa variable 4-1,KV401_HUMAN,1.297898772357933,0.0040983606557377,13380.04,1.0,7205.159082960302,3751.520263671875,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06315,IGKV5-2,Immunoglobulin kappa variable 5-2,KV502_HUMAN,4.153190972408939,0.0072727272727272,12728.21,0.11946050096339114,400.5706839407644,84.63220977783203,88.0539499036609,Sparse (<50%),0.11946050096339114,0.14225941422594143,0.1,0.1,0.11538461538461539,0.09836065573770492,0.0975609756097561,0.06993006993006994,0.4090909090909091,0.0,0.11764705882352941,0.39285714285714285,0.09803921568627451,0.11363636363636363,0.14516129032258066,0.0,0.08,0.05714285714285714,0.2457627118644068,0.25,0.0,0.0,0.06993006993006994,0.0975609756097561,0,0,0,0,0,0,False,False,False,False,False
P06331,IGHV4-34,Immunoglobulin heavy variable 4-34,HV434_HUMAN,1.179131579087019,0.0016233766233766,13814.86,0.9961464354527938,5204.477798439779,2957.155517578125,0.3853564547206166,High (≥90%),0.9961464354527938,0.9916317991631799,1.0,1.0,1.0,1.0,1.0,0.986013986013986,1.0,1.0,1.0,1.0,1.0,0.9943181818181818,0.9946236559139785,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986013986013986,1.0,9,2,9,2,9,2,True,True,True,True,True
P06396,GSN,Gelsolin,GELS_HUMAN,0.6651428067036,0.0016233766233766,85697.51,1.0,46646.27688557472,38223.1328125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06454,PTMA,Prothymosin alpha,PTMA_HUMAN,0.8656995854217447,0.0073810825587752,12202.96,0.9903660886319846,2189.486305548523,1771.123107910156,0.9633911368015413,High (≥90%),0.9903660886319846,0.9874476987447699,0.9928571428571429,1.0,1.0,1.0,0.983739837398374,0.986013986013986,1.0,1.0,0.9705882352941176,1.0,0.9934640522875817,0.9886363636363636,0.989247311827957,1.0,1.0,1.0,0.9915254237288136,1.0,1.0,1.0,0.986013986013986,0.983739837398374,9,2,9,2,9,2,True,True,True,True,True
P06576,ATP5F1B,"ATP synthase F(1) complex subunit beta, mitochondrial",ATPB_HUMAN,2.315291108864282,0.0040983606557377,56559.9,0.8188824662813102,459.19756034514484,152.1340637207031,18.11175337186898,High (80–<90%),0.8188824662813102,0.8577405857740585,0.7857142857142857,0.7428571428571429,1.0,0.7377049180327869,0.7886178861788617,0.8461538461538461,0.8181818181818182,0.9166666666666666,0.9117647058823529,0.8571428571428571,0.8562091503267973,0.8011363636363636,0.8010752688172043,1.0,0.68,0.8571428571428571,0.8305084745762712,1.0,1.0,1.0,0.8461538461538461,0.7886178861788617,9,2,6,1,3,0,True,False,True,False,False
P06681,C2,Complement C2,CO2_HUMAN,1.779047881834599,0.0016233766233766,83267.83,1.0,4089.000708372377,1341.081420898438,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06702,S100A9,Protein S100-A9,S10A9_HUMAN,2.448527605509347,0.0016233766233766,13241.99,1.0,7017.334565384999,2478.78564453125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06703,S100A6,Protein S100-A6,S10A6_HUMAN,0.847968114396801,0.0072727272727272,10179.73,0.9942196531791907,1361.9042689744817,1035.13720703125,0.5780346820809248,High (≥90%),0.9942196531791907,1.0,0.9892857142857143,0.9714285714285714,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,0.9886363636363636,0.9946236559139785,1.0,1.0,0.9714285714285714,1.0,1.0,1.0,1.0,1.0,0.991869918699187,9,2,9,2,9,2,True,True,True,True,True
P06727,APOA4,Apolipoprotein A-IV,APOA4_HUMAN,0.4906659153662712,0.0016233766233766,45372.03,1.0,72919.46852420521,64301.234375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06729,CD2,T-cell surface antigen CD2,CD2_HUMAN,1.401868246198596,0.0073810825587752,39448.23,0.1348747591522158,46.95949847017016,30.84795093536377,86.51252408477842,Sparse (<50%),0.1348747591522158,0.11297071129707113,0.15357142857142858,0.1,0.38461538461538464,0.19672131147540983,0.11382113821138211,0.06293706293706294,0.18181818181818182,0.25,0.2647058823529412,0.07142857142857142,0.13725490196078433,0.09659090909090909,0.16129032258064516,0.5,0.22,0.21428571428571427,0.1694915254237288,0.08333333333333333,0.0,0.0,0.06293706293706294,0.11382113821138211,0,0,0,0,0,0,False,False,False,False,False
P06730,EIF4E,Eukaryotic translation initiation factor 4E,IF4E_HUMAN,1.484027793098496,0.0073810825587752,25097.25,0.4026974951830443,215.12655944459175,118.6119232177734,59.73025048169557,Sparse (<50%),0.4026974951830443,0.42677824267782427,0.3821428571428571,0.38571428571428573,0.8076923076923077,0.45901639344262296,0.25203252032520324,0.34965034965034963,0.4090909090909091,0.9166666666666666,0.5294117647058824,0.5,0.39869281045751637,0.44886363636363635,0.3548387096774194,0.75,0.42,0.5571428571428572,0.4915254237288136,0.5833333333333334,1.0,1.0,0.34965034965034963,0.25203252032520324,4,0,2,0,1,0,False,False,False,False,False
P06732,CKM,Creatine kinase M-type,KCRM_HUMAN,2.414835737190125,0.0040983606557377,43101.11,0.7071290944123314,236.23835752445606,113.6248931884766,29.28709055876686,Moderate (50–<80%),0.7071290944123314,0.694560669456067,0.7178571428571429,0.8857142857142857,0.8461538461538461,0.6065573770491803,0.6504065040650406,0.48951048951048953,1.0,1.0,1.0,1.0,0.673202614379085,0.75,0.6935483870967742,0.75,0.64,0.8857142857142857,0.9661016949152542,0.5,1.0,1.0,0.48951048951048953,0.6504065040650406,8,2,6,0,4,0,False,False,False,False,False
P06733,ENO1,Alpha-enolase,ENOA_HUMAN,0.7254571096242483,0.0040983606557377,47168.96,1.0,6712.940680002202,5856.61328125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P06734,FCER2,Low affinity immunoglobulin epsilon Fc receptor,FCER2_HUMAN,0.6521001464759667,0.0073810825587752,36468.78,0.9499036608863198,785.1359593002597,672.58154296875,5.009633911368015,High (≥90%),0.9499036608863198,0.9330543933054394,0.9642857142857143,0.9857142857142858,1.0,1.0,0.926829268292683,0.8881118881118881,1.0,1.0,1.0,1.0,0.954248366013072,0.9204545454545454,0.9731182795698925,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,0.8881118881118881,0.926829268292683,9,2,9,2,8,2,True,True,True,True,True
P06737,PYGL,"Glycogen phosphorylase, liver form",PYGL_HUMAN,3.429834782982245,0.0072727272727272,97148.6,0.6358381502890174,338.1481919794372,81.7464828491211,36.41618497109826,Moderate (50–<80%),0.6358381502890174,0.6610878661087866,0.6142857142857143,0.4714285714285714,0.9230769230769231,0.6229508196721312,0.6260162601626016,0.6223776223776224,0.6818181818181818,0.75,0.6764705882352942,0.7857142857142857,0.6405228758169934,0.6420454545454546,0.6236559139784946,0.75,0.7,0.6857142857142857,0.6271186440677966,0.3333333333333333,1.0,1.0,0.6223776223776224,0.6260162601626016,8,2,1,0,1,0,False,False,False,False,False
P06744,GPI,Glucose-6-phosphate isomerase,G6PI_HUMAN,1.864088277995536,0.0058910162002945,63147.12,0.8786127167630058,343.9544019845494,154.44632720947266,12.138728323699421,High (80–<90%),0.8786127167630058,0.8828451882845189,0.875,0.8285714285714286,1.0,0.9344262295081968,0.8455284552845529,0.8181818181818182,0.9545454545454546,0.9166666666666666,1.0,1.0,0.8562091503267973,0.875,0.8978494623655914,1.0,0.94,0.9,0.940677966101695,0.9166666666666666,1.0,1.0,0.8181818181818182,0.8455284552845529,9,2,9,2,6,0,True,False,True,True,True
P06748,NPM1,Nucleophosmin,NPM_HUMAN,2.11566713073764,0.0072727272727272,32575.02,0.5799614643545279,214.28723202353697,126.0632247924805,42.00385356454721,Moderate (50–<80%),0.5799614643545279,0.5313807531380753,0.6214285714285714,0.6142857142857143,0.9615384615384616,0.7868852459016393,0.4715447154471545,0.3986013986013986,0.7272727272727273,0.9166666666666666,0.6470588235294118,0.75,0.6209150326797386,0.5454545454545454,0.5698924731182796,1.0,0.76,0.8,0.6610169491525424,0.9166666666666666,1.0,1.0,0.3986013986013986,0.4715447154471545,7,2,2,0,2,0,False,False,False,False,False
P06753,TPM3,Tropomyosin alpha-3 chain,TPM3_HUMAN,1.716841113588214,0.0040983606557377,32949.97,0.9884393063583815,1548.5635380140754,873.8309326171875,1.1560693641618496,High (≥90%),0.9884393063583815,0.99581589958159,0.9821428571428571,0.9857142857142858,1.0,1.0,0.967479674796748,0.993006993006993,1.0,1.0,1.0,1.0,0.9934640522875817,0.9943181818181818,0.978494623655914,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,0.993006993006993,0.967479674796748,9,2,9,2,9,2,True,True,True,True,True
P06756,ITGAV,Integrin alpha-V,ITAV_HUMAN,0.6184527048124198,0.0073810825587752,116037.86,0.8304431599229287,130.5610797377584,118.8819198608398,16.955684007707127,High (80–<90%),0.8304431599229287,0.7489539748953975,0.9,0.9285714285714286,0.9615384615384616,0.9344262295081968,0.8536585365853658,0.6363636363636364,0.8181818181818182,1.0,0.9117647058823529,0.9642857142857143,0.8366013071895425,0.8238636363636364,0.8279569892473119,1.0,0.94,0.9285714285714286,0.923728813559322,0.9166666666666666,1.0,1.0,0.6363636363636364,0.8536585365853658,9,2,8,1,6,1,True,False,True,False,False
P06850,CRH,Corticoliberin,CRF_HUMAN,0.6382106969281816,0.0073810825587752,21421.76,0.2504816955684008,104.05172937833346,94.99475860595703,74.95183044315993,Sparse (<50%),0.2504816955684008,0.2803347280334728,0.225,0.35714285714285715,0.2692307692307692,0.4262295081967213,0.04065040650406504,0.3006993006993007,0.18181818181818182,0.4166666666666667,0.20588235294117646,0.2857142857142857,0.24183006535947713,0.22727272727272727,0.27419354838709675,0.5,0.42,0.2571428571428571,0.288135593220339,0.5,1.0,1.0,0.3006993006993007,0.04065040650406504,0,0,0,0,0,0,False,False,False,False,False
P06858,LPL,Lipoprotein lipase,LIPL_HUMAN,0.6277592775830699,0.0016233766233766,53162.49,1.0,1513.7231166597046,1255.032470703125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07093,SERPINE2,Glia-derived nexin,GDN_HUMAN,1.30155847683398,0.0040983606557377,44002.22,0.9094412331406551,310.4564984976235,202.62996673583984,9.05587668593449,High (≥90%),0.9094412331406551,0.9414225941422594,0.8821428571428571,0.9571428571428572,1.0,1.0,0.7560975609756098,0.9020979020979021,1.0,1.0,1.0,1.0,0.9019607843137255,0.8863636363636364,0.9354838709677419,1.0,1.0,0.9714285714285714,0.9915254237288136,1.0,1.0,1.0,0.9020979020979021,0.7560975609756098,9,2,8,2,8,1,True,True,True,False,True
P07108,DBI,Acyl-CoA-binding protein,ACBP_HUMAN,1.53666494496393,0.0073810825587752,10044.42,0.535645472061657,236.16758650155376,136.25425720214844,46.4354527938343,Moderate (50–<80%),0.535645472061657,0.5648535564853556,0.5107142857142857,0.44285714285714284,0.8461538461538461,0.5901639344262295,0.43902439024390244,0.46853146853146854,0.7727272727272727,0.9166666666666666,0.5882352941176471,0.7142857142857143,0.5816993464052288,0.5113636363636364,0.5161290322580645,0.75,0.54,0.5571428571428572,0.6694915254237288,0.8333333333333334,0.5,1.0,0.46853146853146854,0.43902439024390244,6,2,2,0,1,0,False,False,False,False,False
P07195,LDHB,L-lactate dehydrogenase B chain,LDHB_HUMAN,1.903391611490403,0.0030581039755351,36638.48,0.9980732177263969,906.0018187489749,520.8894653320312,0.1926782273603083,High (≥90%),0.9980732177263969,0.99581589958159,1.0,1.0,1.0,1.0,1.0,0.993006993006993,1.0,1.0,1.0,1.0,0.9934640522875817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.993006993006993,1.0,9,2,9,2,9,2,True,True,True,True,True
P07203,GPX1,Glutathione peroxidase 1,GPX1_HUMAN,1.152032139644734,0.0040983606557377,22088.17,0.9884393063583815,604.657542133889,437.4926147460938,1.1560693641618496,High (≥90%),0.9884393063583815,1.0,0.9785714285714285,0.9857142857142858,1.0,1.0,0.959349593495935,1.0,1.0,1.0,1.0,1.0,0.9934640522875817,0.9772727272727273,0.9946236559139785,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,1.0,0.959349593495935,9,2,9,2,9,2,True,True,True,True,True
P07204,THBD,Thrombomodulin,TRBM_HUMAN,0.6253364107741086,0.0073810825587752,60329.37,0.10982658959537572,94.51368060028344,84.09967041015625,89.01734104046243,Sparse (<50%),0.10982658959537572,0.1799163179916318,0.05,0.02857142857142857,0.11538461538461539,0.06557377049180328,0.04065040650406504,0.013986013986013986,0.36363636363636365,0.5833333333333334,0.4117647058823529,0.42857142857142855,0.09803921568627451,0.11363636363636363,0.10752688172043011,0.5,0.08,0.07142857142857142,0.3389830508474576,0.0,0.0,1.0,0.013986013986013986,0.04065040650406504,1,0,0,0,0,0,False,False,False,False,False
P07225,PROS1,Vitamin K-dependent protein S,PROS_HUMAN,0.6227153973233376,0.0016233766233766,75122.59,1.0,34277.50189573549,29698.671875,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07237,P4HB,Protein disulfide-isomerase,PDIA1_HUMAN,0.7040026331951191,0.0016233766233766,57116.36,1.0,1307.8055762142114,1118.556396484375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07305,H1-0,Histone H1.0,H10_HUMAN,2.065918123418673,0.0073810825587752,20862.93,0.43352601156069365,333.65430644989016,130.9667510986328,56.64739884393064,Sparse (<50%),0.43352601156069365,0.4895397489539749,0.38571428571428573,0.4,0.9230769230769231,0.4262295081967213,0.24390243902439024,0.3776223776223776,0.7272727272727273,0.6666666666666666,0.5,0.7857142857142857,0.43790849673202614,0.4090909090909091,0.45161290322580644,0.5,0.4,0.5142857142857142,0.635593220338983,0.5833333333333334,1.0,1.0,0.3776223776223776,0.24390243902439024,5,0,1,0,1,0,False,False,False,False,False
P07307,ASGR2,Asialoglycoprotein receptor 2,ASGR2_HUMAN,0.6089009448175856,0.0016233766233766,35092.21,0.8959537572254336,234.86583526160126,224.5952758789062,10.404624277456648,High (80–<90%),0.8959537572254336,0.9456066945606695,0.8535714285714285,0.9714285714285714,1.0,0.9836065573770492,0.6910569105691057,0.9090909090909091,1.0,1.0,1.0,1.0,0.8496732026143791,0.9147727272727273,0.9139784946236559,1.0,1.0,0.9857142857142858,0.9915254237288136,0.9166666666666666,1.0,1.0,0.9090909090909091,0.6910569105691057,9,2,8,2,8,1,True,False,True,False,True
P07311,ACYP1,Acylphosphatase-1,ACYP1_HUMAN,0.9083163076598408,0.0073810825587752,11260.84,0.20423892100192678,113.38262655150216,91.95531463623047,79.57610789980733,Sparse (<50%),0.20423892100192678,0.17573221757322174,0.22857142857142856,0.24285714285714285,0.38461538461538464,0.4426229508196721,0.08130081300813008,0.1048951048951049,0.22727272727272727,0.5,0.14705882352941177,0.39285714285714285,0.22875816993464052,0.20454545454545456,0.1774193548387097,0.5,0.5,0.3142857142857143,0.2457627118644068,0.16666666666666666,1.0,1.0,0.1048951048951049,0.08130081300813008,1,0,0,0,0,0,False,False,False,False,False
P07327,ADH1A,Alcohol dehydrogenase 1A,ADH1A_HUMAN,1.199873299256476,0.0058910162002945,39858.69,0.9691714836223507,324.6097176060762,222.0881042480469,3.0828516377649327,High (≥90%),0.9691714836223507,0.9916317991631799,0.95,0.9571428571428572,0.9615384615384616,0.9672131147540983,0.9349593495934959,0.993006993006993,1.0,1.0,1.0,0.9642857142857143,0.9607843137254902,0.9659090909090909,0.978494623655914,1.0,0.98,0.9571428571428572,0.9915254237288136,0.9166666666666666,1.0,0.0,0.993006993006993,0.9349593495934959,9,2,9,2,9,2,True,True,True,True,True
P07332,FES,Tyrosine-protein kinase Fes/Fps,FES_HUMAN,1.416957049412872,0.0072727272727272,93496.57,0.08477842003853564,76.57826206900857,41.10250282287598,91.52215799614643,Sparse (<50%),0.08477842003853564,0.10460251046025104,0.06785714285714285,0.014285714285714285,0.34615384615384615,0.04918032786885246,0.04878048780487805,0.055944055944055944,0.18181818181818182,0.16666666666666666,0.08823529411764706,0.2857142857142857,0.08496732026143791,0.07954545454545454,0.08602150537634409,0.25,0.04,0.14285714285714285,0.13559322033898305,0.08333333333333333,0.0,1.0,0.055944055944055944,0.04878048780487805,0,0,0,0,0,0,False,False,False,False,False
P07333,CSF1R,Macrophage colony-stimulating factor 1 receptor,CSF1R_HUMAN,0.5944858474512668,0.0040983606557377,107983.75,1.0,3971.1562024890113,3345.467041015625,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07339,CTSD,Cathepsin D,CATD_HUMAN,1.014743407256906,0.0040983606557377,44552.22,1.0,731.5294642512739,576.9133911132812,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07355,ANXA2,Annexin A2,ANXA2_HUMAN,0.8521922902004228,0.0016233766233766,38604.04,1.0,667.0167652931287,546.07958984375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07357,C8A,Complement component C8 alpha chain,CO8A_HUMAN,0.625977446918786,0.0040983606557377,65163.2,1.0,12039.639233304357,10809.7099609375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07358,C8B,Complement component C8 beta chain,CO8B_HUMAN,0.6225283355022487,0.0016233766233766,66947.73,1.0,8009.016833942979,6852.921875,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07359,GP1BA,Platelet glycoprotein Ib alpha chain,GP1BA_HUMAN,0.4560352952485152,0.0040983606557377,71540.03,1.0,170272.61341296363,153888.3125,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07360,C8G,Complement component C8 gamma chain,CO8G_HUMAN,0.7250863906291427,0.0040983606557377,22277.46,1.0,4601.692163485783,4171.6083984375,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07384,CAPN1,Calpain-1 catalytic subunit,CAN1_HUMAN,0.7795133497803729,0.0016233766233766,81890.05,1.0,1588.9401304799926,1280.576293945312,0.0,High (≥90%),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9,2,9,2,9,2,True,True,True,True,True
P07437,TUBB,Tubulin beta chain,TBB5_HUMAN,1.519649442756483,0.0016233766233766,49670.81,0.9980732177263969,1888.0608093379547,1062.780639648437,0.1926782273603083,High (≥90%),0.9980732177263969,1.0,0.9964285714285714,1.0,1.0,1.0,0.991869918699187,1.0,1.0,1.0,1.0,1.0,1.0,0.9943181818181818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991869918699187,9,2,9,2,9,2,True,True,True,True,True
P07451,CA3,Carbonic anhydrase 3,CAH3_HUMAN,1.100759057365715,0.0089686098654708,29557.42,0.29865125240847784,154.56241690420336,117.7356567382812,70.13487475915221,Sparse (<50%),0.29865125240847784,0.26359832635983266,0.32857142857142857,0.45714285714285713,0.6538461538461539,0.45901639344262296,0.12195121951219512,0.18181818181818182,0.5,0.5,0.29411764705882354,0.35714285714285715,0.3464052287581699,0.2840909090909091,0.25806451612903225,1.0,0.48,0.5428571428571428,0.3813559322033898,0.4166666666666667,1.0,0.0,0.18181818181818182,0.12195121951219512,3,0,0,0,0,0,False,False,False,False,False
P07476,IVL,Involucrin,INVO_HUMAN,1.03600568891377,0.0073810825587752,68478.51,0.30057803468208094,62.25419989915994,50.58529853820801,69.94219653179191,Sparse (<50%),0.30057803468208094,0.17154811715481172,0.4107142857142857,0.45714285714285713,0.6923076923076923,0.8360655737704918,0.11382113821138211,0.11188811188811189,0.2727272727272727,0.4166666666666667,0.29411764705882354,0.14285714285714285,0.37254901960784315,0.2840909090909091,0.25268817204301075,0.5,0.8,0.5571428571428572,0.2966101694915254,1.0,0.0,0.0,0.11188811188811189,0.11382113821138211,2,0,1,0,0,0,False,False,False,False,False
P07477,PRSS1,Serine protease 1,TRY1_HUMAN,0.7547360767043507,0.0073810825587752,26558.08,0.9884393063583815,4476.819699887877,3556.409423828125,1.1560693641618496,High (≥90%),0.9884393063583815,0.9874476987447699,0.9892857142857143,0.9857142857142858,1.0,1.0,0.983739837398374,0.9790209790209791,1.0,1.0,1.0,1.0,0.9869281045751634,0.9943181818181818,0.9838709677419355,1.0,1.0,0.9857142857142858,1.0,1.0,1.0,1.0,0.9790209790209791,0.983739837398374,9,2,9,2,9,2,True,True,True,True,True
