PG.ProteinGroups,PG.Genes,PG.ProteinDescriptions,PG.ProteinNames,PG.CV,PG.Qvalue,PG.MolecularWeight,control_detected_samples,control_detection_rate,low_detected_samples,low_detection_rate,high_detected_samples,high_detection_rate
P13797,PLS3,Plastin-3,PLST_HUMAN,0.8995695362523315,0.0030581039755351,70811.02,108,0.7058823529411765,134,0.7204301075268817,124,0.7045454545454546
P13798,APEH,Acylamino-acid-releasing enzyme,ACPH_HUMAN,0.9540396653951112,0.0016233766233766,81224.55,152,0.9934640522875817,184,0.989247311827957,168,0.9545454545454546
P13929,ENO3,Beta-enolase,ENOB_HUMAN,2.464253200050882,0.0016233766233766,46986.87,152,0.9934640522875817,185,0.9946236559139785,176,1.0
P13942,COL11A2,Collagen alpha-2(XI) chain,COBA2_HUMAN,0.6234933234376749,0.0040983606557377,171790.67,153,1.0,186,1.0,176,1.0
P13987,CD59,CD59 glycoprotein,CD59_HUMAN,0.5750731908376955,0.0073810825587752,14177.28,150,0.9803921568627451,185,0.9946236559139785,171,0.9715909090909091
P14151,SELL,L-selectin,LYAM1_HUMAN,0.4943891933174513,0.0040983606557377,42187.08,153,1.0,186,1.0,176,1.0
P14209,CD99,CD99 antigen,CD99_HUMAN,0.6564054908380308,0.0016233766233766,18847.87,153,1.0,186,1.0,176,1.0
P14314,PRKCSH,Glucosidase 2 subunit beta,GLU2B_HUMAN,0.4234468709081417,0.0040983606557377,59425.41,153,1.0,186,1.0,176,1.0
P14317,HCLS1,Hematopoietic lineage cell-specific protein,HCLS1_HUMAN,1.857673635429518,0.0016233766233766,54014.02,150,0.9803921568627451,184,0.989247311827957,170,0.9659090909090909
P14543,NID1,Nidogen-1,NID1_HUMAN,0.6784416536328287,0.0016233766233766,136377.03,153,1.0,186,1.0,176,1.0
P14618,PKM,Pyruvate kinase PKM,KPYM_HUMAN,1.743147697671406,0.0016233766233766,57936.88,153,1.0,186,1.0,176,1.0
P14625,HSP90B1,Endoplasmin,ENPL_HUMAN,0.5696674272608313,0.0016233766233766,92468.86,153,1.0,186,1.0,176,1.0
P14649,MYL6B,Myosin light chain 6B,MYL6B_HUMAN,2.496730868410175,0.0040983606557377,22763.99,150,0.9803921568627451,178,0.956989247311828,171,0.9715909090909091
P14735,IDE,Insulin-degrading enzyme,IDE_HUMAN,1.52101636344076,0.0040983606557377,117968.49,136,0.8888888888888888,165,0.8870967741935484,144,0.8181818181818182
P14770,GP9,Platelet glycoprotein IX,GPIX_HUMAN,1.336039784984329,0.0016233766233766,19046.11,150,0.9803921568627451,178,0.956989247311828,166,0.9431818181818182
P14780,MMP9,Matrix metalloproteinase-9,MMP9_HUMAN,1.481666017510626,0.0040983606557377,78458.23,151,0.9869281045751634,186,1.0,175,0.9943181818181818
P14923,JUP,Junction plakoglobin,PLAK_HUMAN,1.217289088196243,0.0016233766233766,81744.74,153,1.0,185,0.9946236559139785,173,0.9829545454545454
P15090,FABP4,"Fatty acid-binding protein, adipocyte",FABP4_HUMAN,0.5996863247990146,0.006765899864682,14718.88,137,0.8954248366013072,167,0.8978494623655914,150,0.8522727272727273
P15144,ANPEP,Aminopeptidase N,AMPN_HUMAN,0.937489598608876,0.0016233766233766,109539.6,144,0.9411764705882353,181,0.9731182795698925,171,0.9715909090909091
P15151,PVR,Poliovirus receptor,PVR_HUMAN,0.7216225660047476,0.0040983606557377,45302.6,152,0.9934640522875817,184,0.989247311827957,166,0.9431818181818182
P15153,RAC2,Ras-related C3 botulinum toxin substrate 2,RAC2_HUMAN,0.9326534003910724,0.0016233766233766,21428.8,153,1.0,185,0.9946236559139785,175,0.9943181818181818
P15169,CPN1,Carboxypeptidase N catalytic chain,CBPN_HUMAN,0.8839597376838647,0.0016233766233766,52286.23,153,1.0,186,1.0,176,1.0
P15291,B4GALT1,"Beta-1,4-galactosyltransferase 1",B4GT1_HUMAN,0.571259616386558,0.0016233766233766,43920.27,153,1.0,186,1.0,176,1.0
P15311,EZR,Ezrin,EZRI_HUMAN,0.5969117883359474,0.0040983606557377,69412.8,153,1.0,185,0.9946236559139785,174,0.9886363636363636
P15531,NME1,Nucleoside diphosphate kinase A,NDKA_HUMAN,1.000309316230586,0.0016233766233766,17148.72,151,0.9869281045751634,183,0.9838709677419355,168,0.9545454545454546
P15814,IGLL1,Immunoglobulin lambda-like polypeptide 1,IGLL1_HUMAN,2.175138418006914,0.0040983606557377,22963.04,120,0.7843137254901961,157,0.8440860215053764,146,0.8295454545454546
P15907,ST6GAL1,"Beta-galactoside alpha-2,6-sialyltransferase 1",SIAT1_HUMAN,0.6415270687585914,0.0016233766233766,46604.58,153,1.0,186,1.0,176,1.0
P15924,DSP,Desmoplakin,DESP_HUMAN,1.186018248446321,0.0016233766233766,331773.89,153,1.0,186,1.0,176,1.0
P15941,MUC1,Mucin-1,MUC1_HUMAN,0.6316147765707029,0.0058910162002945,122102.29,153,1.0,185,0.9946236559139785,175,0.9943181818181818
P16035,TIMP2,Metalloproteinase inhibitor 2,TIMP2_HUMAN,0.6717671809182457,0.0040983606557377,24399.25,123,0.803921568627451,171,0.9193548387096774,151,0.8579545454545454
P16070,CD44,CD44 antigen,CD44_HUMAN,0.5020203146999542,0.0016233766233766,81537.62,153,1.0,186,1.0,176,1.0
P16109,SELP,P-selectin,LYAM3_HUMAN,2.447967953117638,0.0072727272727272,90819.86,127,0.8300653594771242,165,0.8870967741935484,156,0.8863636363636364
P16112,ACAN,Aggrecan core protein,PGCA_HUMAN,0.732620372942454,0.0040983606557377,261328.52,153,1.0,186,1.0,176,1.0
P16150,SPN,Leukosialin,LEUK_HUMAN,0.6495186455774227,0.0065597667638483,40321.93,153,1.0,186,1.0,176,1.0
P16152,CBR1,Carbonyl reductase [NADPH] 1,CBR1_HUMAN,1.694302649546225,0.0073810825587752,30374.93,124,0.8104575163398693,158,0.8494623655913979,142,0.8068181818181818
P16157,ANK1,Ankyrin-1,ANK1_HUMAN,1.40690594466554,0.0016233766233766,206264.77,153,1.0,186,1.0,176,1.0
P16284,PECAM1,Platelet endothelial cell adhesion molecule,PECA1_HUMAN,0.8938714902459683,0.0016233766233766,82522.18,153,1.0,186,1.0,175,0.9943181818181818
P16401,H1-5,Histone H1.5,H15_HUMAN,2.152027694532506,0.0016233766233766,22580.17,148,0.9673202614379085,186,1.0,174,0.9886363636363636
P16452,EPB42,Protein 4.2,EPB42_HUMAN,1.304806910729368,0.0016233766233766,77009.13,153,1.0,186,1.0,171,0.9715909090909091
P16671,CD36,Platelet glycoprotein 4,CD36_HUMAN,0.8349718088825928,0.0016233766233766,53053.36,151,0.9869281045751634,186,1.0,174,0.9886363636363636
P16871,IL7R,Interleukin-7 receptor subunit alpha,IL7RA_HUMAN,0.6790526491419628,0.0016233766233766,51578.75,153,1.0,186,1.0,176,1.0
P16949,STMN1,Stathmin,STMN1_HUMAN,0.8020938154736856,0.0040983606557377,17302.51,146,0.954248366013072,175,0.9408602150537635,154,0.875
P17301,ITGA2,Integrin alpha-2,ITA2_HUMAN,0.799437942376442,0.0016233766233766,129296.38,153,1.0,186,1.0,176,1.0
P17655,CAPN2,Calpain-2 catalytic subunit,CAN2_HUMAN,0.7428533227726766,0.0040983606557377,79995.35,153,1.0,186,1.0,175,0.9943181818181818
P17844,DDX5,Probable ATP-dependent RNA helicase DDX5,DDX5_HUMAN,0.9833494441572928,0.0040983606557377,69148.08,146,0.954248366013072,178,0.956989247311828,160,0.9090909090909091
P17858,PFKL,"ATP-dependent 6-phosphofructokinase, liver type",PFKAL_HUMAN,1.070251296850408,0.0030581039755351,85018.42,139,0.9084967320261438,173,0.9301075268817204,157,0.8920454545454546
P17900,GM2A,Ganglioside GM2 activator,SAP3_HUMAN,0.7404686501845668,0.006765899864682,20838.37,129,0.8431372549019608,171,0.9193548387096774,156,0.8863636363636364
P17927,CR1,Complement receptor type 1,CR1_HUMAN,0.6224515474325775,0.0055467511885895,223662.82,148,0.9673202614379085,181,0.9731182795698925,162,0.9204545454545454
P17931,LGALS3,Galectin-3,LEG3_HUMAN,0.7369866875310752,0.0058910162002945,26152.33,117,0.7647058823529411,158,0.8494623655913979,136,0.7727272727272727
P17936,IGFBP3,Insulin-like growth factor-binding protein 3,IBP3_HUMAN,1.019575674562881,0.0016233766233766,31674.2,153,1.0,186,1.0,176,1.0
P17980,PSMC3,26S proteasome regulatory subunit 6A,PRS6A_HUMAN,0.986027269869929,0.0016233766233766,49203.53,147,0.9607843137254902,178,0.956989247311828,165,0.9375
P17987,TCP1,T-complex protein 1 subunit alpha,TCPA_HUMAN,2.766601208628941,0.0040983606557377,60343.57,142,0.9281045751633987,174,0.9354838709677419,162,0.9204545454545454
P18065,IGFBP2,Insulin-like growth factor-binding protein 2,IBP2_HUMAN,0.9642050340281868,0.0016233766233766,34814.08,150,0.9803921568627451,184,0.989247311827957,175,0.9943181818181818
P18085,ARF4,ADP-ribosylation factor 4,ARF4_HUMAN,1.277711528614806,0.0040983606557377,20510.77,128,0.8366013071895425,156,0.8387096774193549,137,0.7784090909090909
P18124,RPL7,Large ribosomal subunit protein uL30,RL7_HUMAN,1.202737736527479,0.0072727272727272,29225.77,123,0.803921568627451,144,0.7741935483870968,129,0.7329545454545454
P18206,VCL,Vinculin,VINC_HUMAN,2.665907318858664,0.0016233766233766,123799.3,153,1.0,186,1.0,176,1.0
P18428,LBP,Lipopolysaccharide-binding protein,LBP_HUMAN,0.7852716622889191,0.0016233766233766,53383.62,153,1.0,186,1.0,176,1.0
P18564,ITGB6,Integrin beta-6,ITB6_HUMAN,0.6764948665502492,0.0058910162002945,85935.99,152,0.9934640522875817,180,0.967741935483871,168,0.9545454545454546
P18577,RHCE,Blood group Rh(CE) polypeptide,RHCE_HUMAN,1.294837436024061,0.0040983606557377,45451.08,150,0.9803921568627451,182,0.978494623655914,167,0.9488636363636364
P18669,PGAM1,Phosphoglycerate mutase 1,PGAM1_HUMAN,1.379333496630926,0.0040983606557377,28803.93,146,0.954248366013072,170,0.9139784946236559,156,0.8863636363636364
P18827,SDC1,Syndecan-1,SDC1_HUMAN,0.6642436304210689,0.0072727272727272,32461.62,153,1.0,186,1.0,174,0.9886363636363636
P19013,KRT4,"Keratin, type II cytoskeletal 4",K2C4_HUMAN,0.8060516901340439,0.0072727272727272,56144.02,152,0.9934640522875817,186,1.0,176,1.0
P19021,PAM,Peptidyl-glycine alpha-amidating monooxygenase,AMD_HUMAN,0.637220419663075,0.0016233766233766,108332.06,153,1.0,186,1.0,176,1.0
P19022,CDH2,Cadherin-2,CADH2_HUMAN,0.6842642990725403,0.0016233766233766,99809.33,153,1.0,186,1.0,176,1.0
P19256,CD58,Lymphocyte function-associated antigen 3,LFA3_HUMAN,0.5554090942869012,0.0040983606557377,28147.38,143,0.934640522875817,175,0.9408602150537635,164,0.9318181818181818
P19320,VCAM1,Vascular cell adhesion protein 1,VCAM1_HUMAN,0.3786283130705062,0.0016233766233766,81276.17,153,1.0,186,1.0,176,1.0
P19338,NCL,Nucleolin,NUCL_HUMAN,0.8875275268441947,0.0016233766233766,76614.4,150,0.9803921568627451,181,0.9731182795698925,169,0.9602272727272727
P19367,HK1,Hexokinase-1,HXK1_HUMAN,2.22608901252583,0.0040983606557377,102485.89,114,0.7450980392156863,139,0.7473118279569892,125,0.7102272727272727
P19652,ORM2,Alpha-1-acid glycoprotein 2,A1AG2_HUMAN,1.303928942090822,0.0016233766233766,23602.62,153,1.0,186,1.0,176,1.0
P19823,ITIH2,Inter-alpha-trypsin inhibitor heavy chain H2,ITIH2_HUMAN,0.4325849908300624,0.0016233766233766,106463.47,153,1.0,186,1.0,176,1.0
P19827,ITIH1,Inter-alpha-trypsin inhibitor heavy chain H1,ITIH1_HUMAN,0.5587145730056893,0.0016233766233766,101389.12,153,1.0,186,1.0,176,1.0
P19971,TYMP,Thymidine phosphorylase,TYPH_HUMAN,1.110139849323199,0.0040983606557377,49955.48,150,0.9803921568627451,184,0.989247311827957,169,0.9602272727272727
P20062,TCN2,Transcobalamin-2,TCO2_HUMAN,0.5694958664807531,0.0055467511885895,47534.98,141,0.9215686274509803,178,0.956989247311828,169,0.9602272727272727
P20073,ANXA7,Annexin A7,ANXA7_HUMAN,1.150089634211164,0.0072727272727272,52739.24,134,0.8758169934640523,167,0.8978494623655914,154,0.875
P20339,RAB5A,Ras-related protein Rab-5A,RAB5A_HUMAN,0.9151750337515416,0.0016233766233766,23658.68,153,1.0,185,0.9946236559139785,175,0.9943181818181818
P20618,PSMB1,Proteasome subunit beta type-1,PSB1_HUMAN,0.8913180995162553,0.0016233766233766,26489.36,143,0.934640522875817,163,0.8763440860215054,147,0.8352272727272727
P20701,ITGAL,Integrin alpha-L,ITAL_HUMAN,0.5691422571135162,0.0040983606557377,128769.54,153,1.0,186,1.0,176,1.0
P20774,OGN,Mimecan,MIME_HUMAN,0.6609861071626301,0.0040983606557377,33922.22,153,1.0,181,0.9731182795698925,174,0.9886363636363636
P20810,CAST,Calpastatin,ICAL_HUMAN,1.841196333131087,0.0040983606557377,76572.83,134,0.8758169934640523,161,0.8655913978494624,134,0.7613636363636364
P20851,C4BPB,C4b-binding protein beta chain,C4BPB_HUMAN,0.7011124322637761,0.0072727272727272,28357.44,152,0.9934640522875817,186,1.0,173,0.9829545454545454
P20908,COL5A1,Collagen alpha-1(V) chain,CO5A1_HUMAN,0.5798754479097109,0.0040983606557377,183559.87,147,0.9607843137254902,180,0.967741935483871,164,0.9318181818181818
P20930,FLG,Filaggrin,FILA_HUMAN,0.9504778461457618,0.0073810825587752,435169.54,152,0.9934640522875817,184,0.989247311827957,170,0.9659090909090909
P21281,ATP6V1B2,"V-type proton ATPase subunit B, brain isoform",VATB2_HUMAN,10.871785122177,0.0055467511885895,56500.73,113,0.738562091503268,139,0.7473118279569892,128,0.7272727272727273
P21291,CSRP1,Cysteine and glycine-rich protein 1,CSRP1_HUMAN,1.328505257073191,0.0016233766233766,20567.39,151,0.9869281045751634,183,0.9838709677419355,174,0.9886363636363636
P21333,FLNA,Filamin-A,FLNA_HUMAN,2.484237956726562,0.0016233766233766,280739,153,1.0,186,1.0,176,1.0
P21439,ABCB4,Phosphatidylcholine translocator ABCB4,MDR3_HUMAN,0.6444901748906995,0.0073810825587752,141523.12,129,0.8431372549019608,158,0.8494623655913979,134,0.7613636363636364
P21589,NT5E,5'-nucleotidase,5NTD_HUMAN,0.5697627190936692,0.0072727272727272,63367.74,123,0.803921568627451,169,0.9086021505376344,143,0.8125
P21730,C5AR1,C5a anaphylatoxin chemotactic receptor 1,C5AR1_HUMAN,0.6339683969570447,0.0016233766233766,39335.55,127,0.8300653594771242,153,0.8225806451612904,131,0.7443181818181818
P21810,BGN,Biglycan,PGS1_HUMAN,0.5657619409740169,0.0016233766233766,41654.06,153,1.0,186,1.0,176,1.0
P21926,CD9,CD9 antigen,CD9_HUMAN,0.6673816111840466,0.0072727272727272,25416.05,152,0.9934640522875817,185,0.9946236559139785,172,0.9772727272727273
P21980,TGM2,Protein-glutamine gamma-glutamyltransferase 2,TGM2_HUMAN,2.327193737069205,0.0040983606557377,77328.82,137,0.8954248366013072,169,0.9086021505376344,156,0.8863636363636364
P22061,PCMT1,Protein-L-isoaspartate(D-aspartate) O-methyltransferase,PIMT_HUMAN,0.6248381090922471,0.0058910162002945,24636.37,153,1.0,186,1.0,176,1.0
P22105,TNXB,Tenascin-X,TENX_HUMAN,0.5654527447378476,0.0016233766233766,458388.49,153,1.0,186,1.0,176,1.0
P22223,CDH3,Cadherin-3,CADH3_HUMAN,1.345309214738644,0.0016233766233766,91418.4,125,0.8169934640522876,163,0.8763440860215054,152,0.8636363636363636
P22234,PAICS,Bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,PUR6_HUMAN,0.9146129042330812,0.0072727272727272,47079.22,131,0.8562091503267973,153,0.8225806451612904,143,0.8125
P22304,IDS,Iduronate 2-sulfatase,IDS_HUMAN,1.585514437110141,0.0016233766233766,61873.01,153,1.0,186,1.0,176,1.0
P22314,UBA1,Ubiquitin-like modifier-activating enzyme 1,UBA1_HUMAN,4.044557797121503,0.0058910162002945,117849,147,0.9607843137254902,179,0.9623655913978495,166,0.9431818181818182
P22352,GPX3,Glutathione peroxidase 3,GPX3_HUMAN,0.7946911179943914,0.0016233766233766,25552.33,153,1.0,186,1.0,176,1.0
P22392,NME2,Nucleoside diphosphate kinase B,NDKB_HUMAN,1.020083869704773,0.0072727272727272,17298.03,126,0.8235294117647058,156,0.8387096774193549,141,0.8011363636363636
P22466,GAL,Galanin peptides,GALA_HUMAN,0.6617262669916596,0.0040983606557377,13302.15,125,0.8169934640522876,164,0.8817204301075269,152,0.8636363636363636
P22607,FGFR3,Fibroblast growth factor receptor 3,FGFR3_HUMAN,0.5819371862117798,0.0016233766233766,87709.63,139,0.9084967320261438,150,0.8064516129032258,136,0.7727272727272727
P22626,HNRNPA2B1,Heterogeneous nuclear ribonucleoproteins A2/B1,ROA2_HUMAN,3.365070104827894,0.0058910162002945,37429.69,130,0.8496732026143791,154,0.8279569892473119,146,0.8295454545454546
P22692,IGFBP4,Insulin-like growth factor-binding protein 4,IBP4_HUMAN,0.625883334704195,0.0073810825587752,27933.97,153,1.0,184,0.989247311827957,171,0.9715909090909091
P22694,PRKACB,cAMP-dependent protein kinase catalytic subunit beta,KAPCB_HUMAN,1.679691199108335,0.0040983606557377,40622.69,119,0.7777777777777778,152,0.8172043010752689,128,0.7272727272727273
P22735,TGM1,Protein-glutamine gamma-glutamyltransferase K,TGM1_HUMAN,1.66340565400685,0.0040983606557377,89786.7,140,0.9150326797385621,168,0.9032258064516129,150,0.8522727272727273
P22792,CPN2,Carboxypeptidase N subunit 2,CPN2_HUMAN,0.6919731007891182,0.0016233766233766,60556.64,153,1.0,186,1.0,176,1.0
P22891,PROZ,Vitamin K-dependent protein Z,PROZ_HUMAN,0.7547347948002612,0.0016233766233766,44743.89,153,1.0,186,1.0,176,1.0
P23141,CES1,Liver carboxylesterase 1,EST1_HUMAN,0.7553328580573475,0.0072727272727272,62521.07,148,0.9673202614379085,182,0.978494623655914,168,0.9545454545454546
P23142,FBLN1,Fibulin-1,FBLN1_HUMAN,0.6642538262606621,0.0016233766233766,77214.05,153,1.0,186,1.0,176,1.0
P23229,ITGA6,Integrin alpha-6,ITA6_HUMAN,0.7212533517564479,0.0040983606557377,126605.5,153,1.0,186,1.0,176,1.0
P23280,CA6,Carbonic anhydrase 6,CAH6_HUMAN,0.5990233969175359,0.006765899864682,35366.79,111,0.7254901960784313,155,0.8333333333333334,139,0.7897727272727273
P23284,PPIB,Peptidyl-prolyl cis-trans isomerase B,PPIB_HUMAN,0.665858749372457,0.0040983606557377,23742.53,153,1.0,186,1.0,176,1.0
P23327,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,SRCH_HUMAN,0.620763224903525,0.0040983606557377,80243.68,152,0.9934640522875817,182,0.978494623655914,163,0.9261363636363636
P23381,WARS1,"Tryptophan--tRNA ligase, cytoplasmic",SYWC_HUMAN,0.7068526821086181,0.0016233766233766,53165.41,145,0.9477124183006536,176,0.946236559139785,168,0.9545454545454546
P23467,PTPRB,Receptor-type tyrosine-protein phosphatase beta,PTPRB_HUMAN,0.5983233127042779,0.0016233766233766,224301.33,153,1.0,186,1.0,176,1.0
P23470,PTPRG,Receptor-type tyrosine-protein phosphatase gamma,PTPRG_HUMAN,0.4941124132840552,0.0040983606557377,162003.47,153,1.0,186,1.0,176,1.0
P23471,PTPRZ1,Receptor-type tyrosine-protein phosphatase zeta,PTPRZ_HUMAN,0.544081205889137,0.0016233766233766,254587.27,153,1.0,186,1.0,176,1.0
P23526,AHCY,Adenosylhomocysteinase,SAHH_HUMAN,2.063511824575099,0.0016233766233766,47716.07,148,0.9673202614379085,176,0.946236559139785,153,0.8693181818181818
P23528,CFL1,Cofilin-1,COF1_HUMAN,1.86015209725817,0.0016233766233766,18502.49,153,1.0,186,1.0,176,1.0
P23588,EIF4B,Eukaryotic translation initiation factor 4B,IF4B_HUMAN,1.79116056659174,0.0058910162002945,69151.21,118,0.7712418300653595,139,0.7473118279569892,127,0.7215909090909091
P23634,ATP2B4,Plasma membrane calcium-transporting ATPase 4,AT2B4_HUMAN,0.618050499533675,0.0040983606557377,137920.16,146,0.954248366013072,179,0.9623655913978495,166,0.9431818181818182
P24043,LAMA2,Laminin subunit alpha-2,LAMA2_HUMAN,0.7504093784291802,0.0016233766233766,343905.42,151,0.9869281045751634,183,0.9838709677419355,167,0.9488636363636364
P24158,PRTN3,Myeloblastin,PRTN3_HUMAN,2.859855983313712,0.0072727272727272,27807.03,114,0.7450980392156863,134,0.7204301075268817,134,0.7613636363636364
P24592,IGFBP6,Insulin-like growth factor-binding protein 6,IBP6_HUMAN,0.6135375888269393,0.0040983606557377,25322.43,153,1.0,186,1.0,175,0.9943181818181818
P24593,IGFBP5,Insulin-like growth factor-binding protein 5,IBP5_HUMAN,0.7349696735729345,0.0016233766233766,30570.24,153,1.0,186,1.0,176,1.0
P24666,ACP1,Low molecular weight phosphotyrosine protein phosphatase,PPAC_HUMAN,0.999520945248057,0.006765899864682,18042.48,129,0.8431372549019608,149,0.8010752688172043,144,0.8181818181818182
P24821,TNC,Tenascin,TENA_HUMAN,0.6759778290081282,0.0016233766233766,240853.41,153,1.0,186,1.0,176,1.0
P24844,MYL9,Myosin regulatory light polypeptide 9,MYL9_HUMAN,2.137264114861871,0.0040983606557377,19827.18,143,0.934640522875817,168,0.9032258064516129,161,0.9147727272727273
P25311,AZGP1,Zinc-alpha-2-glycoprotein,ZA2G_HUMAN,1.693479953636716,0.0040983606557377,34258.71,153,1.0,186,1.0,176,1.0
P25705,ATP5F1A,"ATP synthase F(1) complex subunit alpha, mitochondrial",ATPA_HUMAN,2.769034458628219,0.0058910162002945,59750.62,139,0.9084967320261438,168,0.9032258064516129,149,0.8465909090909091
P25774,CTSS,Cathepsin S,CATS_HUMAN,0.7949395609551739,0.0040983606557377,37495.67,132,0.8627450980392157,160,0.8602150537634409,150,0.8522727272727273
P25786,PSMA1,Proteasome subunit alpha type-1,PSA1_HUMAN,0.8079272970441748,0.0016233766233766,29555.59,151,0.9869281045751634,181,0.9731182795698925,173,0.9829545454545454
P25787,PSMA2,Proteasome subunit alpha type-2,PSA2_HUMAN,1.082427232023678,0.0073810825587752,25898.58,136,0.8888888888888888,162,0.8709677419354839,154,0.875
P25788,PSMA3,Proteasome subunit alpha type-3,PSA3_HUMAN,0.8827732287224677,0.0040983606557377,28433.22,146,0.954248366013072,175,0.9408602150537635,157,0.8920454545454546
P25789,PSMA4,Proteasome subunit alpha type-4,PSA4_HUMAN,0.8546756167471835,0.0040983606557377,29483.8,146,0.954248366013072,179,0.9623655913978495,160,0.9090909090909091
P25815,S100P,Protein S100-P,S100P_HUMAN,2.788073847656485,0.0040983606557377,10399.9,119,0.7777777777777778,140,0.7526881720430108,131,0.7443181818181818
P26022,PTX3,Pentraxin-related protein PTX3,PTX3_HUMAN,0.6419043877543511,0.0016233766233766,41975.6,153,1.0,186,1.0,176,1.0
P26038,MSN,Moesin,MOES_HUMAN,0.9804813747983628,0.0016233766233766,67820.04,153,1.0,186,1.0,176,1.0
P26447,S100A4,Protein S100-A4,S10A4_HUMAN,0.7155885476506181,0.0016233766233766,11728.51,153,1.0,186,1.0,176,1.0
P26572,MGAT1,"Alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase",MGAT1_HUMAN,0.5848771010643006,0.0040983606557377,50878.36,153,1.0,185,0.9946236559139785,176,1.0
P26583,HMGB2,High mobility group protein B2,HMGB2_HUMAN,1.184271320647603,0.0016233766233766,24033.75,131,0.8562091503267973,159,0.8548387096774194,148,0.8409090909090909
