"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status"
"P02786","TFRC","Transferrin receptor protein 1","TFR1_HUMAN",0.973990790310015,0.0016233766233766,"84871.37",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.286201731536893,0.109681284732021,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P02787","TF","Serotransferrin","TRFE_HUMAN",1.74283107022334,0.0016233766233766,"77063.89",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.484021925710769,0.156172016176314,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P02788","LTF","Lactotransferrin","TRFL_HUMAN",1.42629016171861,0.0040983606557377,"78181.95",118,153,0.77124183006536,141,186,0.758064516129032,134,176,0.761363636363636,TRUE,"Low_vs_Control",0.117695799980886,0.758120738563838,0.0829893540655461,1,"ok","ok",-0.0131773139363273,FALSE,FALSE,"Neither",TRUE,"tested"
"P02790","HPX","Hemopexin","HEMO_HUMAN",1.41770643062564,0.0040983606557377,"51676.37",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.29843040396266,0.362677261540929,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P02792","FTL","Ferritin light chain","FRIL_HUMAN",0.721282751686648,0.0084790673025967,"20019.67",27,153,0.176470588235294,35,186,0.188172043010753,32,176,0.181818181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0117014547754586,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P02794","FTH1","Ferritin heavy chain","FRIH_HUMAN",2.12003270411694,0.0073810825587752,"21225.63",68,153,0.444444444444444,84,186,0.451612903225806,75,176,0.426136363636364,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.00716845878136202,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P02810","PRH2","Salivary acidic proline-rich phosphoprotein 1/2","PRPC_HUMAN",2.85289105832357,0.0073810825587752,"17015.47",14,153,0.0915032679738562,26,186,0.139784946236559,22,176,0.125,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0482816782627029,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P02818","BGLAP","Osteocalcin","OSTCN_HUMAN",1.06696935126229,0.0040983606557377,"10962.58",94,153,0.61437908496732,128,186,0.688172043010753,104,176,0.590909090909091,TRUE,"Low_vs_Control",,,0.530760032056901,0.962995835210509,"ok","ok",0.0737929580434324,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P03950","ANG","Angiogenin","ANGI_HUMAN",1.29911952498365,0.0040983606557377,"16550.07",153,153,1,184,186,0.989247311827957,171,176,0.971590909090909,TRUE,"Low_vs_Control",0.304337504809951,0.443975616453532,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.010752688172043,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P03951","F11","Coagulation factor XI","FA11_HUMAN",0.592632692021332,0.006765899864682,"70109.12",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.121254455557747,0.52547499518846,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P03952","KLKB1","Plasma kallikrein","KLKB1_HUMAN",0.532504675368894,0.0016233766233766,"71342.66",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.254440561707682,0.119851386246181,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P03956","MMP1","Interstitial collagenase","MMP1_HUMAN",1.05824800174498,0.0073810825587752,"54006.9",85,153,0.555555555555556,116,186,0.623655913978495,97,176,0.551136363636364,TRUE,"Low_vs_Control",,,0.258028006886924,1,"ok","ok",0.068100358422939,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04003","C4BPA","C4b-binding protein alpha chain","C4BPA_HUMAN",0.652056630141277,0.0040983606557377,"67033.18",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.279571386071696,0.216051954354569,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04004","VTN","Vitronectin","VTNC_HUMAN",0.499321191896289,0.0016233766233766,"54305.59",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.148561329289919,0.266905612791851,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04040","CAT","Catalase","CATA_HUMAN",0.863944844586534,0.0016233766233766,"59756.17",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.174798502934554,0.471807821288017,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04049","RAF1","RAF proto-oncogene serine/threonine-protein kinase","RAF1_HUMAN",0.991104804846895,0.0073810825587752,"73051.56",14,153,0.0915032679738562,19,186,0.102150537634409,19,176,0.107954545454545,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0106472696605524,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04062","GBA1","Lysosomal acid glucosylceramidase","GBA1_HUMAN",0.674495735235921,0.0040983606557377,"59716.28",139,153,0.908496732026144,173,186,0.93010752688172,149,176,0.846590909090909,TRUE,"Low_vs_Control",-0.00549567739428003,0.987491581708891,0.495626863013299,1,"ok","ok",0.0216107948555766,FALSE,FALSE,"Neither",TRUE,"tested"
"P04066","FUCA1","Tissue alpha-L-fucosidase","FUCO_HUMAN",0.906458956006788,0.0072727272727272,"53688.85",86,153,0.562091503267974,103,186,0.553763440860215,99,176,0.5625,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.00832806240775885,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04070","PROC","Vitamin K-dependent protein C","PROC_HUMAN",0.572088553895051,0.0030581039755351,"52071.27",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0985611794409138,0.593872753346739,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04075","ALDOA","Fructose-bisphosphate aldolase A","ALDOA_HUMAN",1.69275910702627,0.0040983606557377,"39420.01",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.113550707709445,0.679006746787267,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04080","CSTB","Cystatin-B","CYTB_HUMAN",0.905119271748332,0.0073810825587752,"11139.59",107,153,0.699346405228758,129,186,0.693548387096774,125,176,0.710227272727273,TRUE,"Low_vs_Control",,,-0.0189981530497069,1,"ok","ok",-0.00579801813198388,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04083","ANXA1","Annexin A1","ANXA1_HUMAN",2.23239761194443,0.0030581039755351,"38714.24",153,153,1,185,186,0.994623655913978,173,176,0.982954545454545,TRUE,"Low_vs_Control",-0.0353334995942598,0.941382874304833,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0053763440860215,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04114","APOB","Apolipoprotein B-100","APOB_HUMAN",0.511703246239668,0.0016233766233766,"515544.68",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0232997662021788,0.941382874304833,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04156","PRNP","Major prion protein","PRIO_HUMAN",0.688412701644037,0.0040983606557377,"27661.16",133,153,0.869281045751634,159,186,0.854838709677419,133,176,0.755681818181818,TRUE,"Low_vs_Control",0.0767536711376202,0.836403117578683,0.0271440210618167,1,"ok","ok",-0.0144423360742146,FALSE,FALSE,"Neither",TRUE,"tested"
"P04179","SOD2","Superoxide dismutase [Mn], mitochondrial","SODM_HUMAN",1.50605612779617,0.0073810825587752,"24750.14",31,153,0.202614379084967,32,186,0.172043010752688,40,176,0.227272727272727,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0305713683322791,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04180","LCAT","Phosphatidylcholine-sterol acyltransferase","LCAT_HUMAN",0.650125015976633,0.0040983606557377,"49577.92",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.305152860987066,0.0326663337913768,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"P04196","HRG","Histidine-rich glycoprotein","HRG_HUMAN",0.563967919099267,0.0016233766233766,"59578.32",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0282489242363582,0.912461006612848,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04211","IGLV7-43","Immunoglobulin lambda variable 7-43","LV743_HUMAN",1.19595022750991,0.0040983606557377,"12451.02",151,153,0.986928104575163,185,186,0.994623655913978,176,176,1,TRUE,"Low_vs_Control",0.195414627693054,0.51628163125143,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0.00769555133881505,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04217","A1BG","Alpha-1B-glycoprotein","A1BG_HUMAN",1.75404241553442,0.0016233766233766,"54253.51",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.436963019753703,0.3036308237416,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04233","CD74","HLA class II histocompatibility antigen gamma chain","HG2A_HUMAN",0.517872695724788,0.0040983606557377,"33515.59",152,153,0.993464052287582,186,186,1,173,176,0.982954545454545,TRUE,"Low_vs_Control",0.130606513918316,0.400519760054384,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0.00653594771241828,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04259","KRT6B","Keratin, type II cytoskeletal 6B","K2C6B_HUMAN",0.726221904553086,0.0040983606557377,"60066.95",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0470008628540679,0.856072498359149,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04264","KRT1","Keratin, type II cytoskeletal 1","K2C1_HUMAN",0.779210564672364,0.0016233766233766,"66038.73",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.00154587783445237,0.995784633231031,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04275","VWF","von Willebrand factor","VWF_HUMAN",0.774193918037353,0.0016233766233766,"309264.51",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.1386194174667,0.535927381791574,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04278","SHBG","Sex hormone-binding globulin","SHBG_HUMAN",0.751091727845705,0.0016233766233766,"43779.2",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.398281612493626,0.0263360150727388,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"P04279","SEMG1","Semenogelin-1","SEMG1_HUMAN",1.23774129767056,0.0073810825587752,"52130.87",38,153,0.248366013071895,52,186,0.279569892473118,39,176,0.221590909090909,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0312038794012228,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04350","TUBB4A","Tubulin beta-4A chain","TBB4A_HUMAN",1.06940691870971,0.0040983606557377,"49585.77",143,153,0.934640522875817,170,186,0.913978494623656,161,176,0.914772727272727,TRUE,"Low_vs_Control",-0.0947357266792324,0.765302278119859,-0.14781678253166,1,"ok","ok",-0.0206620282521611,FALSE,FALSE,"Neither",TRUE,"tested"
"P04406","GAPDH","Glyceraldehyde-3-phosphate dehydrogenase","G3P_HUMAN",0.828141758433473,0.0016233766233766,"36053.21",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.014728409672065,0.980569481010653,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04424","ASL","Argininosuccinate lyase","ARLY_HUMAN",3.34945749663029,0.0072727272727272,"51657.97",56,153,0.366013071895425,81,186,0.435483870967742,65,176,0.369318181818182,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0694707990723171,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04430","IGKV1-16","Immunoglobulin kappa variable 1-16","KV116_HUMAN",0.862547517038257,0.0072727272727272,"12618.35",79,153,0.516339869281046,101,186,0.543010752688172,100,176,0.568181818181818,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",0.0266708834071262,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04439","HLA-A","HLA class I histocompatibility antigen, A alpha chain","HLAA_HUMAN",0.59289241258161,0.0016233766233766,"40840.72",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0850485724411847,0.657519517881782,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04632","CAPNS1","Calpain small subunit 1","CPNS1_HUMAN",0.7019952670817,0.0016233766233766,"28315.71",153,153,1,185,186,0.994623655913978,176,176,1,TRUE,"Low_vs_Control",0.14913685604431,0.485697310847791,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0053763440860215,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04746","AMY2A","Pancreatic alpha-amylase","AMYP_HUMAN",0.606070740918408,0.0080321285140562,"57706.85",12,153,0.0784313725490196,12,186,0.0645161290322581,19,176,0.107954545454545,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.0139152435167615,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04792","HSPB1","Heat shock protein beta-1","HSPB1_HUMAN",1.09378947667617,0.0016233766233766,"22782.52",152,153,0.993464052287582,183,186,0.983870967741935,172,176,0.977272727272727,TRUE,"Low_vs_Control",0.0430846205391617,0.88812879900628,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.00959308454564622,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04839","CYBB","NADPH oxidase 2","CY24B_HUMAN",1.04569812380815,0.0073810825587752,"65335.93",119,153,0.777777777777778,146,186,0.78494623655914,134,176,0.761363636363636,TRUE,"Low_vs_Control",-0.243410555507478,0.391228892960612,0.0264485847131948,1,"ok","ok",0.00716845878136196,FALSE,FALSE,"Neither",TRUE,"tested"
"P04843","RPN1","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1","RPN1_HUMAN",1.56771972394609,0.006765899864682,"68569.42",89,153,0.581699346405229,126,186,0.67741935483871,101,176,0.573863636363636,TRUE,"Low_vs_Control",,,0.336230816422593,1,"ok","ok",0.0957200084334808,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04844","RPN2","Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 2","RPN2_HUMAN",3.31649323825047,0.0072727272727272,"69284",92,153,0.601307189542484,113,186,0.60752688172043,106,176,0.602272727272727,TRUE,"Low_vs_Control",,,-0.0289640312463493,1,"ok","ok",0.00621969217794649,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P04899","GNAI2","Guanine nucleotide-binding protein G(i) subunit alpha-2","GNAI2_HUMAN",0.817943185983361,0.0040983606557377,"40450.9",153,153,1,186,186,1,175,176,0.994318181818182,TRUE,"Low_vs_Control",-0.00588731578566559,0.987491581708891,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04908;P0C0S8;P20671;Q16777;Q6FI13;Q7L7L0;Q93077;Q96KK5;Q99878;Q9BTM1","H2AC8;H2AC17;H2AC7;H2AC20;H2AC19;H2AC25;H2AC6;H2AC12;H2AC14;H2AJ","Histone H2A type 1-B/E;Histone H2A type 1;Histone H2A type 1-D;Histone H2A type 2-C;Histone H2A type 2-A;Histone H2A type 3;Histone H2A type 1-C;Histone H2A type 1-H;Histone H2A type 1-J;Histone H2A.J","H2A1B_HUMAN;H2A1_HUMAN;H2A1D_HUMAN;H2A2C_HUMAN;H2A2A_HUMAN;H2A3_HUMAN;H2A1C_HUMAN;H2A1H_HUMAN;H2A1J_HUMAN;H2AJ_HUMAN",1.32706288788843,0.0058910162002945,"14135.49;14091.48;14107.48;13988.37;14095.48;14121.46;14105.46;13906.25;13936.28;14019.41",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.0411731990959492,0.926029409315229,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P04921","GYPC","Glycophorin-C","GLPC_HUMAN",0.791668847796933,0.0073810825587752,"13810.62",133,153,0.869281045751634,154,186,0.827956989247312,143,176,0.8125,TRUE,"Low_vs_Control",0.162110405807356,0.51578218565701,-0.286887337008457,1,"ok","ok",-0.0413240565043221,FALSE,FALSE,"Neither",TRUE,"tested"
"P05019","IGF1","Insulin-like growth factor 1","IGF1_HUMAN",0.493205728259951,0.0016233766233766,"21841.19",150,153,0.980392156862745,183,186,0.983870967741935,170,176,0.965909090909091,TRUE,"Low_vs_Control",0.199987132022052,0.150162651254739,0.479619470855531,1,"ok","ok",0.00347881087919044,FALSE,FALSE,"Neither",TRUE,"tested"
"P05023","ATP1A1","Sodium/potassium-transporting ATPase subunit alpha-1","AT1A1_HUMAN",0.609900028074638,0.0016233766233766,"112896.09",152,153,0.993464052287582,183,186,0.983870967741935,170,176,0.965909090909091,TRUE,"Low_vs_Control",0.107419570112327,0.535940060794092,-0.957013160818579,1,"ok","ok",-0.00959308454564622,FALSE,FALSE,"Neither",TRUE,"tested"
"P05060","CHGB","Secretogranin-1","SCG1_HUMAN",0.727304103154782,0.0016233766233766,"78276.25",153,153,1,185,186,0.994623655913978,176,176,1,TRUE,"Low_vs_Control",0.0825318956212762,0.768198453986592,,,"separation_nonfinite_MLE","separation_nonfinite_MLE",-0.0053763440860215,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P05062","ALDOB","Fructose-bisphosphate aldolase B","ALDOB_HUMAN",1.70909334474942,0.0040983606557377,"39473.02",123,153,0.803921568627451,164,186,0.881720430107527,148,176,0.840909090909091,TRUE,"Low_vs_Control",0.44534849145003,0.400692765850283,0.414135479437233,1,"ok","ok",0.0777988614800759,FALSE,FALSE,"Neither",TRUE,"tested"
"P05067","APP","Amyloid-beta precursor protein","A4_HUMAN",1.48804195069375,0.0030581039755351,"86943.24",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",-0.156329464559583,0.579544462974954,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P05089","ARG1","Arginase-1","ARGI1_HUMAN",0.993549606382282,0.0016233766233766,"34734.94",151,153,0.986928104575163,182,186,0.978494623655914,172,176,0.977272727272727,TRUE,"Low_vs_Control",0.0275880321287705,0.954530557058958,-0.337944367206914,1,"ok","ok",-0.00843348091924945,FALSE,FALSE,"Neither",TRUE,"tested"
"P05090","APOD","Apolipoprotein D","APOD_HUMAN",0.55533452355878,0.0040983606557377,"21275.55",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.324495885047277,0.0113249606525528,,,"constant_detection","constant_detection",0,TRUE,,"Not jointly evaluable",TRUE,"tested"
"P05091","ALDH2","Aldehyde dehydrogenase, mitochondrial","ALDH2_HUMAN",1.05756790595745,0.0073810825587752,"56381.31",47,153,0.30718954248366,37,186,0.198924731182796,44,176,0.25,FALSE,"Low_vs_Control",,,,,,"outside_detection_analysis_universe",-0.108264811300864,,,"Not jointly evaluable",FALSE,"outside_core_quantitative_set"
"P05106","ITGB3","Integrin beta-3","ITB3_HUMAN",1.68146333312279,0.0016233766233766,"87057.81",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0275707963565814,0.954530557058958,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P05107","ITGB2","Integrin beta-2","ITB2_HUMAN",0.595392049459279,0.0016233766233766,"84790.84",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0981725168751915,0.540214213281107,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
"P05109","S100A8","Protein S100-A8","S10A8_HUMAN",2.44336843357253,0.0040983606557377,"10834.51",153,153,1,186,186,1,176,176,1,TRUE,"Low_vs_Control",0.0389347930047439,0.954380744486414,,,"constant_detection","constant_detection",0,FALSE,,"Not jointly evaluable",TRUE,"tested"
