"PG.ProteinGroups","PG.Genes","PG.ProteinDescriptions","PG.ProteinNames","PG.CV","PG.Qvalue","PG.MolecularWeight","Control_detected_n","Control_total_n","Control_detection_rate","Short_detected_n","Short_total_n","Short_detection_rate","Long_detected_n","Long_total_n","Long_detection_rate","In_detection_analysis_universe","Contrast","Abundance_log2FC","Abundance_FDR","Detection_logOR","Detection_FDR","Detection_model_status","Detection_analysis_status","Detection_rate_difference","Abundance_evidence","Detection_evidence","Evidence","Plotted_jointly","Abundance_status","Rank","Detection_status"
"Q3LXA3","TKFC","Triokinase/FMN cyclase","TKFC_HUMAN",0.9630173180099,0.0073810825587752,"58947.14",102,153,0.666666666666667,129,186,0.693548387096774,126,176,0.715909090909091,TRUE,"High_vs_Control",,,0.216222766311118,1,"ok","ok",0.0492424242424243,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",360,"Not significant"
"O95428","PAPLN","Papilin","PPN_HUMAN",0.474232486040062,0.0072727272727272,"137699.98",95,153,0.620915032679739,136,186,0.731182795698925,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.175742637722594,1,"ok","ok",0.0495395127748068,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",361,"Not significant"
"Q9Y678","COPG1","Coatomer subunit gamma-1","COPG1_HUMAN",2.58689052225709,0.0016233766233766,"97718.24",80,153,0.522875816993464,114,186,0.612903225806452,101,176,0.573863636363636,TRUE,"High_vs_Control",,,0.200807039517747,1,"ok","ok",0.0509878193701723,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",362,"Not significant"
"Q5JU69","TOR2A","Torsin-2A","TOR2A_HUMAN",0.667643935705379,0.006765899864682,"35714.28",91,153,0.594771241830065,140,186,0.752688172043011,114,176,0.647727272727273,TRUE,"High_vs_Control",,,0.187083871080142,1,"ok","ok",0.0529560308972074,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",363,"Not significant"
"O60488","ACSL4","Long-chain-fatty-acid--CoA ligase 4","ACSL4_HUMAN",2.32265166499428,0.0073810825587752,"79188.04",104,153,0.679738562091503,140,186,0.752688172043011,129,176,0.732954545454545,TRUE,"High_vs_Control",,,0.251469863076935,1,"ok","ok",0.0532159833630421,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",364,"Not significant"
"Q9P0L0","VAPA","Vesicle-associated membrane protein-associated protein A","VAPA_HUMAN",1.92345558885707,0.0072727272727272,"27893.23",90,153,0.588235294117647,120,186,0.645161290322581,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.209963878656153,1,"ok","ok",0.0538101604278075,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",365,"Not significant"
"Q93070","ART4","Ecto-ADP-ribosyltransferase 4","NAR4_HUMAN",0.487032611728312,0.0073810825587752,"35878.6",96,153,0.627450980392157,130,186,0.698924731182796,120,176,0.681818181818182,TRUE,"High_vs_Control",,,0.227542287897585,1,"ok","ok",0.0543672014260249,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",366,"Not significant"
"Q9H4A4","RNPEP","Aminopeptidase B","AMPB_HUMAN",0.782603688760504,0.0073810825587752,"72595.78",95,153,0.620915032679739,140,186,0.752688172043011,119,176,0.676136363636364,TRUE,"High_vs_Control",,,0.248638121319766,1,"ok","ok",0.0552213309566251,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",367,"Not significant"
"Q9H446","RWDD1","RWD domain-containing protein 1","RWDD1_HUMAN",0.738471880217119,0.0073810825587752,"27939.5",88,153,0.57516339869281,117,186,0.629032258064516,111,176,0.630681818181818,TRUE,"High_vs_Control",,,0.221035982619897,1,"ok","ok",0.0555184194890078,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",368,"Not significant"
"Q8TCZ2","CD99L2","CD99 antigen-like protein 2","C99L2_HUMAN",0.530383219625538,0.0040983606557377,"27985.88",81,153,0.529411764705882,115,186,0.618279569892473,103,176,0.585227272727273,TRUE,"High_vs_Control",,,0.212711729347419,1,"ok","ok",0.0558155080213903,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",369,"Not significant"
"P01903","HLA-DRA","HLA class II histocompatibility antigen, DR alpha chain","DRA_HUMAN",0.676770851114465,0.0016233766233766,"28620.95",94,153,0.61437908496732,117,186,0.629032258064516,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.195125104922995,1,"ok","ok",0.0560754604872251,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",370,"Not significant"
"Q9UHB6","LIMA1","LIM domain and actin-binding protein 1","LIMA1_HUMAN",1.47323015541994,0.0073810825587752,"85225.54",87,153,0.568627450980392,109,186,0.586021505376344,110,176,0.625,TRUE,"High_vs_Control",,,0.271326733864851,0.956053339756067,"ok","ok",0.0563725490196079,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",371,"Not significant"
"P08631","HCK","Tyrosine-protein kinase HCK","HCK_HUMAN",0.920847129090739,0.0072727272727272,"59599.83",100,153,0.65359477124183,147,186,0.790322580645161,125,176,0.710227272727273,TRUE,"High_vs_Control",,,0.234725894678865,1,"ok","ok",0.0566325014854426,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",372,"Not significant"
"P01743","IGHV1-46","Immunoglobulin heavy variable 1-46","HV146_HUMAN",1.0016259666884,0.0040983606557377,"12932.68",105,153,0.686274509803922,136,186,0.731182795698925,131,176,0.744318181818182,TRUE,"High_vs_Control",,,0.334940539709416,0.858767047629143,"ok","ok",0.0580436720142602,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",373,"Not significant"
"Q14314","FGL2","Fibroleukin","FGL2_HUMAN",0.632931897243517,0.0072727272727272,"50228.63",91,153,0.594771241830065,120,186,0.645161290322581,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.270442644964813,0.95970224936618,"ok","ok",0.0586378490790256,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",374,"Not significant"
"P0DOX4",,"Immunoglobulin epsilon heavy chain","IGE_HUMAN",1.46114083496896,0.0073810825587752,"60322.73",89,153,0.581699346405229,138,186,0.741935483870968,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.241042250766696,1,"ok","ok",0.0603461081402258,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",375,"Not significant"
"P62917","RPL8","Large ribosomal subunit protein uL2","RL8_HUMAN",3.55228057381294,0.0073810825587752,"28024.65",89,153,0.581699346405229,110,186,0.591397849462366,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.306484188026247,0.874823538866963,"ok","ok",0.0603461081402258,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",376,"Not significant"
"Q16539","MAPK14","Mitogen-activated protein kinase 14","MK14_HUMAN",1.44201627783346,0.0016233766233766,"41293.28",87,153,0.568627450980392,112,186,0.602150537634409,111,176,0.630681818181818,TRUE,"High_vs_Control",,,0.246432075444486,1,"ok","ok",0.0620543672014261,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",377,"Not significant"
"P48357","LEPR","Leptin receptor","LEPR_HUMAN",0.573685787743085,0.0073810825587752,"132493.78",79,153,0.516339869281046,123,186,0.661290322580645,102,176,0.579545454545455,TRUE,"High_vs_Control",,,0.226076802603834,1,"ok","ok",0.0632055852644088,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",378,"Not significant"
"Q15465","SHH","Sonic hedgehog protein","SHH_HUMAN",0.762349740197055,0.0040983606557377,"49607.22",91,153,0.594771241830065,123,186,0.661290322580645,116,176,0.659090909090909,TRUE,"High_vs_Control",,,0.252802890920431,1,"ok","ok",0.0643196672608437,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",379,"Not significant"
"P0DTE1","IGHV3-38-3","Probable non-functional immunoglobulin heavy variable 3-38-3","HV383_HUMAN",4.01571992498001,0.0072727272727272,"12671.5",92,153,0.601307189542484,122,186,0.655913978494624,118,176,0.670454545454545,TRUE,"High_vs_Control",,,0.321851728211533,0.834096945435679,"ok","ok",0.0691473559120618,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",380,"Not significant"
"P17813","ENG","Endoglin","EGLN_HUMAN",0.516126489871382,0.0073810825587752,"70578.07",105,153,0.686274509803922,154,186,0.827956989247312,133,176,0.755681818181818,TRUE,"High_vs_Control",,,0.30946728121659,0.967927155437216,"ok","ok",0.0694073083778967,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",381,"Not significant"
"Q9BXD5","NPL","N-acetylneuraminate lyase","NPL_HUMAN",0.881826344326384,0.0072727272727272,"35162.53",98,153,0.640522875816993,129,186,0.693548387096774,125,176,0.710227272727273,TRUE,"High_vs_Control",,,0.318597146122078,0.858767047629143,"ok","ok",0.0697043969102793,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",382,"Not significant"
"A0A0B4J1V6","IGHV3-73","Immunoglobulin heavy variable 3-73","HV373_HUMAN",1.35878254258409,0.0040983606557377,"12857.67",94,153,0.61437908496732,131,186,0.704301075268817,121,176,0.6875,TRUE,"High_vs_Control",,,0.354038096318231,0.780065444360465,"ok","ok",0.0731209150326797,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",383,"Not significant"
"P16083","NQO2","Ribosyldihydronicotinamide dehydrogenase [quinone]","NQO2_HUMAN",0.808132923067798,0.0072727272727272,"25918.56",85,153,0.555555555555556,112,186,0.602150537634409,111,176,0.630681818181818,TRUE,"High_vs_Control",,,0.306810420523384,0.851700713991528,"ok","ok",0.0751262626262627,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",384,"Not significant"
"P01715","IGLV3-1","Immunoglobulin lambda variable 3-1","LV301_HUMAN",1.5266048790349,0.0072727272727272,"12295.67",90,153,0.588235294117647,131,186,0.704301075268817,117,176,0.664772727272727,TRUE,"High_vs_Control",,,0.355734103343008,0.762190361720315,"ok","ok",0.0765374331550802,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",385,"Not significant"
"P06732","CKM","Creatine kinase M-type","KCRM_HUMAN",2.41483573719013,0.0040983606557377,"43101.11",103,153,0.673202614379085,129,186,0.693548387096774,132,176,0.75,TRUE,"High_vs_Control",,,0.381118727489104,0.762190361720315,"ok","ok",0.076797385620915,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",386,"Not significant"
"A0A0C4DH31","IGHV1-18","Immunoglobulin heavy variable 1-18","HV118_HUMAN",1.23660682171067,0.006765899864682,"12820.43",102,153,0.666666666666667,134,186,0.720430107526882,131,176,0.744318181818182,TRUE,"High_vs_Control",,,0.422305086589921,0.710644042114769,"ok","ok",0.0776515151515151,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",387,"Not significant"
"P09651","HNRNPA1","Heterogeneous nuclear ribonucleoprotein A1","ROA1_HUMAN",2.18210989228072,0.0040983606557377,"38746.65",106,153,0.69281045751634,136,186,0.731182795698925,136,176,0.772727272727273,TRUE,"High_vs_Control",,,0.405759185894492,0.73817215408461,"ok","ok",0.0799168152109329,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",388,"Not significant"
"O95819","MAP4K4","Mitogen-activated protein kinase kinase kinase kinase 4","M4K4_HUMAN",1.10900579549293,0.0073810825587752,"142100.79",85,153,0.555555555555556,115,186,0.618279569892473,112,176,0.636363636363636,TRUE,"High_vs_Control",,,0.315287922000535,0.834096945435679,"ok","ok",0.0808080808080808,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",389,"Not significant"
"O60306","AQR","RNA helicase aquarius","AQR_HUMAN",0.68012769509161,0.0073810825587752,"171295.28",101,153,0.660130718954248,152,186,0.817204301075269,131,176,0.744318181818182,TRUE,"High_vs_Control",,,0.379566365860505,0.809117294656323,"ok","ok",0.0841874628639334,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",390,"Not significant"
"Q9Y2Q3","GSTK1","Glutathione S-transferase kappa 1","GSTK1_HUMAN",1.63719973976228,0.0040983606557377,"25496.85",86,153,0.562091503267974,116,186,0.623655913978495,114,176,0.647727272727273,TRUE,"High_vs_Control",,,0.363412977230167,0.74123289450126,"ok","ok",0.0856357694592988,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",391,"Not significant"
"Q9P1T7","MDFIC","MyoD family inhibitor domain-containing protein","MDFIC_HUMAN",4.99861259392758,0.0073810825587752,"25788.02",99,153,0.647058823529412,120,186,0.645161290322581,129,176,0.732954545454545,TRUE,"High_vs_Control",,,0.410841775915073,0.710644042114769,"ok","ok",0.0858957219251336,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",392,"Not significant"
"O94804","STK10","Serine/threonine-protein kinase 10","STK10_HUMAN",1.15879686480215,0.0073810825587752,"112135.23",92,153,0.601307189542484,135,186,0.725806451612903,121,176,0.6875,TRUE,"High_vs_Control",,,0.36317367989704,0.762190361720315,"ok","ok",0.0861928104575164,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",393,"Not significant"
"A0A0B4J1V2","IGHV2-26","Immunoglobulin heavy variable 2-26","HV226_HUMAN",1.43890577947308,0.0073810825587752,"13182.26",98,153,0.640522875816993,133,186,0.71505376344086,128,176,0.727272727272727,TRUE,"High_vs_Control",,,0.413740533687378,0.710644042114769,"ok","ok",0.0867498514557339,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",394,"Not significant"
"A0A075B6R2","IGHV4-4","Immunoglobulin heavy variable 4-4","HV404_HUMAN",1.94692019058068,0.0073810825587752,"12847.71",91,153,0.594771241830065,117,186,0.629032258064516,120,176,0.681818181818182,TRUE,"High_vs_Control",,,0.40311012589036,0.710644042114769,"ok","ok",0.0870469399881164,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",395,"Not significant"
"Q9NNX6","CD209","CD209 antigen","CD209_HUMAN",0.908119590471227,0.0073810825587752,"45774.92",84,153,0.549019607843137,129,186,0.693548387096774,112,176,0.636363636363636,TRUE,"High_vs_Control",,,0.371808359588904,0.732793295493179,"ok","ok",0.0873440285204991,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",396,"Not significant"
"P23083","IGHV1-2","Immunoglobulin heavy variable 1-2","HV102_HUMAN",1.33693140225619,0.0016233766233766,"13084.82",81,153,0.529411764705882,107,186,0.575268817204301,109,176,0.619318181818182,TRUE,"High_vs_Control",,,0.454048643567635,0.641336516707406,"ok","ok",0.0899064171122994,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",397,"Not significant"
"Q07075","ENPEP","Glutamyl aminopeptidase","AMPE_HUMAN",0.495804155977427,0.0073810825587752,"109244.43",87,153,0.568627450980392,122,186,0.655913978494624,116,176,0.659090909090909,TRUE,"High_vs_Control",,,0.391775187035765,0.710644042114769,"ok","ok",0.0904634581105169,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",398,"Not significant"
"Q06187","BTK","Tyrosine-protein kinase BTK","BTK_HUMAN",1.95526916073052,0.006765899864682,"76281.24",80,153,0.522875816993464,105,186,0.564516129032258,108,176,0.613636363636364,TRUE,"High_vs_Control",,,0.347534768828647,0.762190361720315,"ok","ok",0.0907605466428996,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",399,"Not significant"
"Q96C24","SYTL4","Synaptotagmin-like protein 4","SYTL4_HUMAN",1.33027138634048,0.0072727272727272,"76023.53",93,153,0.607843137254902,129,186,0.693548387096774,123,176,0.698863636363636,TRUE,"High_vs_Control",,,0.381185555071844,0.73817215408461,"ok","ok",0.0910204991087344,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",400,"Not significant"
"Q15223","NECTIN1","Nectin-1","NECT1_HUMAN",0.644498106087485,0.0073810825587752,"57158.17",103,153,0.673202614379085,158,186,0.849462365591398,135,176,0.767045454545455,TRUE,"High_vs_Control",,,0.453313920432622,0.694238866199907,"ok","ok",0.0938428401663696,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",401,"Not significant"
"A0A087WSY4","IGHV4-30-2","Immunoglobulin heavy variable 4-30-2","HV432_HUMAN",1.95023108022799,0.0072727272727272,"13024.91",96,153,0.627450980392157,123,186,0.661290322580645,127,176,0.721590909090909,TRUE,"High_vs_Control",,,0.441769552195312,0.677415117534552,"ok","ok",0.0941399286987522,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",402,"Not significant"
"P01742","IGHV1-69","Immunoglobulin heavy variable 1-69","HV169_HUMAN",1.3049466467699,0.0073810825587752,"12659.38",87,153,0.568627450980392,123,186,0.661290322580645,117,176,0.664772727272727,TRUE,"High_vs_Control",,,0.40830331650286,0.70438247446779,"ok","ok",0.0961452762923352,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",403,"Not significant"
"A0A0C4DH36","IGHV3-38","Probable non-functional immunoglobulin heavy variable 3-38","HV338_HUMAN",1.35779122060242,0.0016233766233766,"12758.54",105,153,0.686274509803922,151,186,0.811827956989247,138,176,0.784090909090909,TRUE,"High_vs_Control",,,0.51950161429623,0.619007577168427,"ok","ok",0.0978163992869875,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",404,"Not significant"
"Q96BZ4","PLD4","5'-3' exonuclease PLD4","PLD4_HUMAN",0.513122888936019,0.0072727272727272,"55626.46",103,153,0.673202614379085,150,186,0.806451612903226,137,176,0.778409090909091,TRUE,"High_vs_Control",,,0.519549007705379,0.61339586518941,"ok","ok",0.105206476530006,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",405,"Not significant"
"Q99999","GAL3ST1","Galactosylceramide sulfotransferase","G3ST1_HUMAN",0.911884006140852,0.0040983606557377,"48764.14",82,153,0.535947712418301,123,186,0.661290322580645,113,176,0.642045454545455,TRUE,"High_vs_Control",,,0.428471838710965,0.658288786381794,"ok","ok",0.106097742127154,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",406,"Not significant"
"A0A075B6I1","IGLV4-60","Immunoglobulin lambda variable 4-60","LV460_HUMAN",1.18726003542324,0.0055467511885895,"12987.48",76,153,0.496732026143791,107,186,0.575268817204301,108,176,0.613636363636364,TRUE,"High_vs_Control",,,0.49027155863401,0.593822987019819,"ok","ok",0.116904337492573,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",407,"Not significant"
"A0A075B6R9;A0A0C4DH68","IGKV2D-24;IGKV2-24","Probable non-functional immunoglobulin kappa variable 2D-24;Immunoglobulin kappa variable 2-24","KVD24_HUMAN;KV224_HUMAN",1.21459680989853,0.0040983606557377,"13078.93;13079.01",105,153,0.686274509803922,147,186,0.790322580645161,142,176,0.806818181818182,TRUE,"High_vs_Control",,,0.62872884295962,0.543784270045502,"ok","ok",0.12054367201426,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",408,"Not significant"
"Q4KWH8","PLCH1","1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-1","PLCH1_HUMAN",1.9320330224543,0.0073810825587752,"189223",103,153,0.673202614379085,149,186,0.801075268817204,140,176,0.795454545454545,TRUE,"High_vs_Control",,,0.618665446855248,0.543784270045502,"ok","ok",0.12225193107546,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",409,"Not significant"
"P29218","IMPA1","Inositol monophosphatase 1","IMPA1_HUMAN",1.17914636939132,0.0073810825587752,"30188.8",76,153,0.496732026143791,108,186,0.580645161290323,109,176,0.619318181818182,TRUE,"High_vs_Control",,,0.490498593318632,0.593822987019819,"ok","ok",0.122586155674391,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",410,"Not significant"
"P32019","INPP5B","Type II inositol 1,4,5-trisphosphate 5-phosphatase","I5P2_HUMAN",0.928253804510406,0.0073810825587752,"112852.13",90,153,0.588235294117647,129,186,0.693548387096774,126,176,0.715909090909091,TRUE,"High_vs_Control",,,0.557810679809337,0.543784270045502,"ok","ok",0.127673796791444,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",411,"Not significant"
"Q14165","MLEC","Malectin","MLEC_HUMAN",1.67860003755018,0.0072727272727272,"32233.87",99,153,0.647058823529412,137,186,0.736559139784946,138,176,0.784090909090909,TRUE,"High_vs_Control",,,0.666898279201418,0.493596160782022,"ok","ok",0.137032085561497,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",412,"Not significant"
"Q9NPR2","SEMA4B","Semaphorin-4B","SEM4B_HUMAN",0.742593113696628,0.0072727272727272,"92765.95",79,153,0.516339869281046,121,186,0.650537634408602,115,176,0.653409090909091,TRUE,"High_vs_Control",,,0.570257267881631,0.543784270045502,"ok","ok",0.137069221628045,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",413,"Not significant"
"P01593;P01594","IGKV1D-33;IGKV1-33","Immunoglobulin kappa variable 1D-33;Immunoglobulin kappa variable 1-33","KVD33_HUMAN;KV133_HUMAN",1.81914387365134,0.0073810825587752,"12848.47;12848.47",94,153,0.61437908496732,140,186,0.752688172043011,134,176,0.761363636363636,TRUE,"High_vs_Control",,,0.679023484338944,0.493596160782022,"ok","ok",0.146984551396316,,FALSE,"Not jointly evaluable",FALSE,"outside_core_quantitative_set",414,"Not significant"
